year,name,category,ratio_f,number_f,ratio_m,number_m
1945,Willie,3: somewhat neutral,0.202,1777,0.798,7025
1945,Terry,4: mostly gendered,0.122,950,0.878,6834
1945,Dale,4: mostly gendered,0.11,487,0.89,3958
1945,Lynn,2: very neutral,0.692,2730,0.308,1217
1945,Leslie,1: most neutral,0.463,1704,0.537,1975
1945,Lee,4: mostly gendered,0.19,688,0.81,2940
1945,Jackie,1: most neutral,0.458,1261,0.542,1493
1945,Jimmie,4: mostly gendered,0.145,390,0.855,2293
1945,Johnnie,2: very neutral,0.369,935,0.631,1600
1945,Marion,2: very neutral,0.656,1602,0.344,841
1945,Jessie,1: most neutral,0.541,1107,0.459,941
1945,Pat,3: somewhat neutral,0.755,1520,0.245,492
1945,Billie,4: mostly gendered,0.842,1556,0.158,293
1945,Bobbie,4: mostly gendered,0.855,1562,0.145,265
1945,Freddie,4: mostly gendered,0.146,244,0.854,1425
1945,Jan,2: very neutral,0.635,864,0.365,496
1945,Donnie,4: mostly gendered,0.106,118,0.894,991
1945,Frankie,1: most neutral,0.468,509,0.532,578
1945,Carmen,4: mostly gendered,0.837,872,0.163,170
1945,Sandy,4: mostly gendered,0.872,865,0.128,127
1945,Dana,2: very neutral,0.655,645,0.345,340
1945,Bennie,4: mostly gendered,0.189,185,0.811,793
1945,Robin,2: very neutral,0.679,621,0.321,293
1945,Tommie,2: very neutral,0.335,303,0.665,602
1945,Guadalupe,2: very neutral,0.623,535,0.377,324
1945,Carroll,3: somewhat neutral,0.201,163,0.799,647
1945,Laverne,3: somewhat neutral,0.79,598,0.21,159
1945,Gale,2: very neutral,0.609,447,0.391,287
1945,Chris,4: mostly gendered,0.19,129,0.81,551
1945,Merle,2: very neutral,0.356,206,0.644,373
1945,Sammie,3: somewhat neutral,0.233,126,0.767,415
1945,Ollie,2: very neutral,0.671,355,0.329,174
1945,Lupe,3: somewhat neutral,0.72,376,0.28,146
1945,Mickey,3: somewhat neutral,0.226,116,0.774,397
1945,Shelby,2: very neutral,0.685,333,0.315,153
1945,Gerry,1: most neutral,0.418,198,0.582,276
1945,Daryl,4: mostly gendered,0.159,74,0.841,392
1945,Lou,4: mostly gendered,0.893,399,0.107,48
1945,Lauren,4: mostly gendered,0.86,381,0.14,62
1945,Kerry,3: somewhat neutral,0.286,124,0.714,310
1945,Noel,3: somewhat neutral,0.236,98,0.764,317
1945,Jewel,4: mostly gendered,0.895,358,0.105,42
1945,Royce,4: mostly gendered,0.154,59,0.846,323
1945,Ora,4: mostly gendered,0.862,325,0.138,52
1945,Meredith,4: mostly gendered,0.84,309,0.16,59
1945,Robbie,4: mostly gendered,0.813,266,0.187,61
1945,Jewell,4: mostly gendered,0.82,268,0.18,59
1945,Dee,3: somewhat neutral,0.797,255,0.203,65
1945,Rene,3: somewhat neutral,0.215,68,0.785,248
1945,Jamie,3: somewhat neutral,0.739,226,0.261,80
1945,Kelly,4: mostly gendered,0.175,51,0.825,240
1945,Cleo,2: very neutral,0.632,182,0.368,106
1945,Carrol,2: very neutral,0.616,173,0.384,108
1945,Adrian,4: mostly gendered,0.154,42,0.846,231
1945,Kim,3: somewhat neutral,0.291,77,0.709,188
1945,Toby,1: most neutral,0.52,133,0.48,123
1945,Sherrill,4: mostly gendered,0.811,206,0.189,48
1945,Dannie,4: mostly gendered,0.158,40,0.842,213
1945,Clare,4: mostly gendered,0.865,217,0.135,34
1945,Tracy,2: very neutral,0.378,91,0.622,150
1945,Odell,4: mostly gendered,0.131,31,0.869,205
1945,Lavern,1: most neutral,0.483,112,0.517,120
1945,Hollis,3: somewhat neutral,0.201,42,0.799,167
1945,Johnie,3: somewhat neutral,0.233,48,0.767,158
1945,Merrill,4: mostly gendered,0.162,33,0.838,171
1945,Shelley,4: mostly gendered,0.859,171,0.141,28
1945,Marty,2: very neutral,0.383,74,0.617,119
1945,Alva,2: very neutral,0.368,67,0.632,115
1945,Lesley,3: somewhat neutral,0.729,129,0.271,48
1945,Santos,3: somewhat neutral,0.291,50,0.709,122
1945,Shannon,2: very neutral,0.696,119,0.304,52
1945,Lyn,4: mostly gendered,0.831,138,0.169,28
1945,Vernell,3: somewhat neutral,0.762,125,0.238,39
1945,Clair,4: mostly gendered,0.18,29,0.82,132
1945,Bernie,4: mostly gendered,0.19,30,0.81,128
1945,Monte,4: mostly gendered,0.103,16,0.897,139
1945,Leigh,1: most neutral,0.487,74,0.513,78
1945,Terrell,4: mostly gendered,0.113,17,0.887,133
1945,Angel,4: mostly gendered,0.161,24,0.839,125
1945,Carey,4: mostly gendered,0.108,16,0.892,132
1945,Jonnie,2: very neutral,0.683,99,0.317,46
1945,Kendall,4: mostly gendered,0.104,15,0.896,129
1945,Lessie,4: mostly gendered,0.895,128,0.105,15
1945,Ivory,1: most neutral,0.4,56,0.6,84
1945,Joey,4: mostly gendered,0.143,20,0.857,120
1945,Alexis,4: mostly gendered,0.891,122,0.109,15
1945,Augustine,2: very neutral,0.303,40,0.697,92
1945,Beryl,3: somewhat neutral,0.763,100,0.237,31
1945,Georgie,4: mostly gendered,0.895,111,0.105,13
1945,Artie,1: most neutral,0.5,60,0.5,60
1945,Marlyn,2: very neutral,0.655,78,0.345,41
1945,Otha,4: mostly gendered,0.118,14,0.882,105
1945,Delma,4: mostly gendered,0.804,90,0.196,22
1945,Shelly,2: very neutral,0.673,74,0.327,36
1945,Lavon,2: very neutral,0.697,76,0.303,33
1945,Arden,4: mostly gendered,0.14,15,0.86,92
1945,Rickie,2: very neutral,0.336,36,0.664,71
1945,Christie,4: mostly gendered,0.888,95,0.112,12
1945,Jacky,4: mostly gendered,0.142,15,0.858,91
1945,Courtney,3: somewhat neutral,0.284,29,0.716,73
1945,Christy,4: mostly gendered,0.812,82,0.188,19
1945,Ardis,4: mostly gendered,0.871,88,0.129,13
1945,Theo,1: most neutral,0.525,53,0.475,48
1945,Darnell,1: most neutral,0.44,44,0.56,56
1945,Bertie,4: mostly gendered,0.9,90,0.1,10
1945,Jody,3: somewhat neutral,0.727,72,0.273,27
1945,Cruz,1: most neutral,0.404,40,0.596,59
1945,Maxie,1: most neutral,0.465,46,0.535,53
1945,Michel,3: somewhat neutral,0.224,22,0.776,76
1945,Ivy,2: very neutral,0.622,61,0.378,37
1945,Unknown,1: most neutral,0.562,54,0.438,42
1945,Nicky,4: mostly gendered,0.151,14,0.849,79
1945,Dennie,4: mostly gendered,0.174,16,0.826,76
1945,Val,3: somewhat neutral,0.228,21,0.772,71
1945,Avery,4: mostly gendered,0.141,13,0.859,79
1945,Rosario,2: very neutral,0.659,60,0.341,31
1945,Dell,2: very neutral,0.378,34,0.622,56
1945,Trinidad,2: very neutral,0.348,31,0.652,58
1945,Glynn,4: mostly gendered,0.112,10,0.888,79
1945,Gussie,3: somewhat neutral,0.784,69,0.216,19
1945,Allie,3: somewhat neutral,0.795,70,0.205,18
1945,Jere,3: somewhat neutral,0.271,23,0.729,62
1945,Loy,3: somewhat neutral,0.286,24,0.714,60
1945,Lacy,3: somewhat neutral,0.202,17,0.798,67
1945,Arlie,4: mostly gendered,0.157,13,0.843,70
1945,Stacy,3: somewhat neutral,0.277,23,0.723,60
1945,Allison,1: most neutral,0.566,47,0.434,36
1945,Dorris,3: somewhat neutral,0.72,59,0.28,23
1945,Merlyn,3: somewhat neutral,0.287,23,0.713,57
1945,Vernice,4: mostly gendered,0.85,68,0.15,12
1945,Lindsey,4: mostly gendered,0.137,11,0.862,69
1945,Lennie,1: most neutral,0.587,47,0.412,33
1945,Garnet,3: somewhat neutral,0.738,59,0.263,21
1945,Lorenza,2: very neutral,0.333,26,0.667,52
1945,Lovie,4: mostly gendered,0.87,67,0.13,10
1945,Cameron,4: mostly gendered,0.16,12,0.84,63
1945,Carmel,3: somewhat neutral,0.773,58,0.227,17
1945,Dorsey,4: mostly gendered,0.108,8,0.892,66
1945,Linnie,4: mostly gendered,0.865,64,0.135,10
1945,Barrie,1: most neutral,0.534,39,0.466,34
1945,Verne,4: mostly gendered,0.137,10,0.863,63
1945,Hilary,2: very neutral,0.616,45,0.384,28
1945,Verdell,3: somewhat neutral,0.736,53,0.264,19
1945,Artis,3: somewhat neutral,0.211,15,0.789,56
1945,Kris,2: very neutral,0.634,45,0.366,26
1945,Sunny,4: mostly gendered,0.845,60,0.155,11
1945,Mickie,4: mostly gendered,0.871,61,0.129,9
1945,Vernie,1: most neutral,0.464,32,0.536,37
1945,Lindsay,3: somewhat neutral,0.265,18,0.735,50
1945,Adell,3: somewhat neutral,0.794,54,0.206,14
1945,Ashley,4: mostly gendered,0.149,10,0.851,57
1945,Concepcion,4: mostly gendered,0.818,54,0.182,12
1945,Garnett,1: most neutral,0.462,30,0.538,35
1945,Claudie,1: most neutral,0.429,27,0.571,36
1945,Ocie,1: most neutral,0.54,34,0.46,29
1945,Augusta,3: somewhat neutral,0.79,49,0.21,13
1945,Donnell,4: mostly gendered,0.18,11,0.82,50
1945,Terrill,3: somewhat neutral,0.233,14,0.767,46
1945,Reyes,4: mostly gendered,0.15,9,0.85,51
1945,Caroll,3: somewhat neutral,0.767,46,0.233,14
1945,Nickie,1: most neutral,0.475,28,0.525,31
1945,Prince,4: mostly gendered,0.119,7,0.881,52
1945,Obie,4: mostly gendered,0.138,8,0.862,50
1945,Sheridan,1: most neutral,0.552,32,0.448,26
1945,Ricki,3: somewhat neutral,0.724,42,0.276,16
1945,Curley,3: somewhat neutral,0.241,14,0.759,44
1945,Brooke,2: very neutral,0.69,40,0.31,18
1945,Jodie,1: most neutral,0.431,25,0.569,33
1945,Richie,3: somewhat neutral,0.263,15,0.737,42
1945,Refugio,4: mostly gendered,0.105,6,0.895,51
1945,Linn,3: somewhat neutral,0.268,15,0.732,41
1945,Del,3: somewhat neutral,0.268,15,0.732,41
1945,Kit,1: most neutral,0.491,27,0.509,28
1945,Lucky,4: mostly gendered,0.127,7,0.873,48
1945,Allyn,3: somewhat neutral,0.218,12,0.782,43
1945,Sherril,4: mostly gendered,0.852,46,0.148,8
1945,Verlin,4: mostly gendered,0.13,7,0.87,47
1945,Alpha,3: somewhat neutral,0.796,43,0.204,11
1945,Scottie,2: very neutral,0.333,18,0.667,36
1945,Victory,2: very neutral,0.667,36,0.333,18
1945,Whitney,4: mostly gendered,0.17,9,0.83,44
1945,Devon,2: very neutral,0.377,20,0.623,33
1945,Arlyn,3: somewhat neutral,0.226,12,0.774,41
1945,Ellie,3: somewhat neutral,0.792,42,0.208,11
1945,Coral,4: mostly gendered,0.887,47,0.113,6
1945,Luz,4: mostly gendered,0.827,43,0.173,9
1945,Clemmie,2: very neutral,0.686,35,0.314,16
1945,Ossie,2: very neutral,0.608,31,0.392,20
1945,Larue,2: very neutral,0.667,34,0.333,17
1945,Abbie,4: mostly gendered,0.863,44,0.137,7
1945,Floy,4: mostly gendered,0.863,44,0.137,7
1945,Felice,4: mostly gendered,0.86,43,0.14,7
1945,Lannie,2: very neutral,0.32,16,0.68,34
1945,Starr,3: somewhat neutral,0.796,39,0.204,10
1945,Dorian,2: very neutral,0.347,17,0.653,32
1945,Kelley,3: somewhat neutral,0.265,13,0.735,36
1945,Elia,4: mostly gendered,0.878,43,0.122,6
1945,Deane,3: somewhat neutral,0.286,14,0.714,35
1945,Gennie,4: mostly gendered,0.857,42,0.143,7
1945,Bunny,4: mostly gendered,0.896,43,0.104,5
1945,Gaylen,3: somewhat neutral,0.271,13,0.729,35
1945,Lorrie,4: mostly gendered,0.896,43,0.104,5
1945,Earlie,2: very neutral,0.312,15,0.688,33
1945,Farris,4: mostly gendered,0.104,5,0.896,43
1945,Burnell,4: mostly gendered,0.188,9,0.812,39
1945,Michal,2: very neutral,0.638,30,0.362,17
1945,Glennis,1: most neutral,0.596,28,0.404,19
1945,Arlis,1: most neutral,0.447,21,0.553,26
1945,Tommye,4: mostly gendered,0.894,42,0.106,5
1945,Dayle,3: somewhat neutral,0.761,35,0.239,11
1945,Robbin,2: very neutral,0.609,28,0.391,18
1945,Davie,3: somewhat neutral,0.261,12,0.739,34
1945,Von,4: mostly gendered,0.133,6,0.867,39
1945,Ezell,4: mostly gendered,0.133,6,0.867,39
1945,Nicola,4: mostly gendered,0.844,38,0.156,7
1945,Larrie,3: somewhat neutral,0.25,11,0.75,33
1945,Raye,4: mostly gendered,0.864,38,0.136,6
1945,Woodie,4: mostly gendered,0.159,7,0.841,37
1945,Hollie,1: most neutral,0.419,18,0.581,25
1945,Stacey,1: most neutral,0.535,23,0.465,20
1945,Teddie,1: most neutral,0.5,21,0.5,21
1945,Bethel,3: somewhat neutral,0.756,31,0.244,10
1945,Estell,3: somewhat neutral,0.78,32,0.22,9
