year,name,category,ratio_f,number_f,ratio_m,number_m
1999,Jordan,2: very neutral,0.305,5730,0.695,13051
1999,Angel,2: very neutral,0.336,2731,0.664,5402
1999,Bailey,2: very neutral,0.685,4809,0.315,2208
1999,Riley,1: most neutral,0.438,2312,0.562,2970
1999,Casey,1: most neutral,0.469,1802,0.531,2043
1999,Avery,1: most neutral,0.522,1491,0.478,1368
1999,Peyton,1: most neutral,0.495,1356,0.505,1381
1999,Skyler,1: most neutral,0.461,1219,0.539,1427
1999,Payton,1: most neutral,0.596,1394,0.404,945
1999,Kendall,2: very neutral,0.697,1442,0.303,626
1999,Ashton,1: most neutral,0.459,904,0.541,1065
1999,Jessie,1: most neutral,0.56,739,0.44,581
1999,Harley,2: very neutral,0.602,754,0.398,498
1999,Addison,2: very neutral,0.655,795,0.345,418
1999,Justice,1: most neutral,0.44,521,0.56,664
1999,Sage,1: most neutral,0.571,521,0.429,392
1999,Darian,2: very neutral,0.353,308,0.647,564
1999,Infant,1: most neutral,0.493,350,0.507,360
1999,Devyn,1: most neutral,0.49,320,0.51,333
1999,Amari,2: very neutral,0.638,405,0.362,230
1999,Jaylin,2: very neutral,0.33,205,0.67,417
1999,Baby,1: most neutral,0.473,240,0.527,267
1999,Tracy,2: very neutral,0.624,314,0.376,189
1999,Armani,1: most neutral,0.508,255,0.492,247
1999,Reilly,2: very neutral,0.651,324,0.349,174
1999,Elisha,2: very neutral,0.4,189,0.6,284
1999,Jaiden,1: most neutral,0.468,214,0.532,243
1999,Shea,2: very neutral,0.649,281,0.351,152
1999,Frankie,2: very neutral,0.304,116,0.696,265
1999,Jackie,1: most neutral,0.491,182,0.509,189
1999,Jean,2: very neutral,0.307,109,0.693,246
1999,London,2: very neutral,0.653,230,0.347,122
1999,Kerry,1: most neutral,0.571,200,0.429,150
1999,Layne,2: very neutral,0.339,108,0.661,211
1999,Emerson,1: most neutral,0.46,143,0.54,168
1999,Jensen,1: most neutral,0.573,172,0.427,128
1999,Kendal,2: very neutral,0.697,207,0.303,90
1999,Jorden,2: very neutral,0.346,101,0.654,191
1999,Rowan,1: most neutral,0.495,140,0.505,143
1999,Phoenix,1: most neutral,0.406,112,0.594,164
1999,Zaire,2: very neutral,0.31,81,0.69,180
1999,Ryley,1: most neutral,0.477,124,0.523,136
1999,Carrington,2: very neutral,0.651,166,0.349,89
1999,Karson,1: most neutral,0.412,105,0.588,150
1999,Shay,2: very neutral,0.665,167,0.335,84
1999,Santana,1: most neutral,0.556,130,0.444,104
1999,Mckinley,1: most neutral,0.596,137,0.404,93
1999,Dakotah,2: very neutral,0.358,82,0.642,147
1999,Joan,1: most neutral,0.576,125,0.424,92
1999,Marion,1: most neutral,0.483,102,0.517,109
1999,Emery,1: most neutral,0.58,109,0.42,79
1999,Jody,1: most neutral,0.43,80,0.57,106
1999,Shiloh,1: most neutral,0.535,99,0.465,86
1999,Sunny,1: most neutral,0.551,98,0.449,80
1999,Kelby,2: very neutral,0.333,59,0.667,118
1999,Milan,1: most neutral,0.508,90,0.492,87
1999,Campbell,2: very neutral,0.352,62,0.648,114
1999,Kalen,2: very neutral,0.312,55,0.688,121
1999,Jordin,1: most neutral,0.512,87,0.488,83
1999,Rian,1: most neutral,0.581,97,0.419,70
1999,Remy,1: most neutral,0.491,81,0.509,84
1999,Tory,1: most neutral,0.481,77,0.519,83
1999,Tylar,1: most neutral,0.457,69,0.543,82
1999,Schuyler,1: most neutral,0.407,61,0.593,89
1999,Kamari,2: very neutral,0.306,45,0.694,102
1999,Baily,2: very neutral,0.603,88,0.397,58
1999,Storm,2: very neutral,0.352,51,0.648,94
1999,Kirby,2: very neutral,0.394,56,0.606,86
1999,Codi,2: very neutral,0.624,88,0.376,53
1999,Kodi,2: very neutral,0.379,53,0.621,87
1999,Emory,1: most neutral,0.496,68,0.504,69
1999,Jourdan,1: most neutral,0.526,70,0.474,63
1999,Sloan,1: most neutral,0.591,78,0.409,54
1999,Noa,2: very neutral,0.698,90,0.302,39
1999,Michal,1: most neutral,0.492,61,0.508,63
1999,Michel,1: most neutral,0.439,54,0.561,69
1999,Charley,2: very neutral,0.65,78,0.35,42
1999,Kenyatta,1: most neutral,0.471,56,0.529,63
1999,Kaelin,2: very neutral,0.692,81,0.308,36
1999,Kiran,1: most neutral,0.474,55,0.526,61
1999,Divine,1: most neutral,0.595,69,0.405,47
1999,Arin,2: very neutral,0.6,69,0.4,46
1999,Jaelin,2: very neutral,0.377,43,0.623,71
1999,Tristyn,1: most neutral,0.549,62,0.451,51
1999,Carsen,1: most neutral,0.451,51,0.549,62
1999,Kalani,1: most neutral,0.575,65,0.425,48
1999,Lakota,1: most neutral,0.562,63,0.437,49
1999,Channing,1: most neutral,0.577,64,0.423,47
1999,Arian,1: most neutral,0.546,59,0.454,49
1999,Micaiah,1: most neutral,0.439,47,0.561,60
1999,Aries,2: very neutral,0.374,40,0.626,67
1999,Nicola,2: very neutral,0.617,66,0.383,41
1999,Kalin,1: most neutral,0.579,62,0.421,45
1999,Carey,1: most neutral,0.519,55,0.481,51
1999,Krishna,1: most neutral,0.524,55,0.476,50
1999,Landry,1: most neutral,0.553,57,0.447,46
1999,Carlin,1: most neutral,0.469,45,0.531,51
1999,Azariah,1: most neutral,0.552,53,0.448,43
1999,Rhyan,2: very neutral,0.617,58,0.383,36
1999,Kimani,1: most neutral,0.415,39,0.585,55
