year,name,category,ratio_f,number_f,ratio_m,number_m
1987,Jordan,4: mostly gendered,0.184,1901,0.816,8406
1987,Jamie,4: mostly gendered,0.837,7914,0.163,1541
1987,Casey,1: most neutral,0.477,3581,0.523,3926
1987,Taylor,1: most neutral,0.412,1705,0.588,2432
1987,Christian,4: mostly gendered,0.149,583,0.851,3324
1987,Dana,4: mostly gendered,0.891,3423,0.109,419
1987,Morgan,3: somewhat neutral,0.792,2926,0.208,768
1987,Devin,4: mostly gendered,0.125,440,0.875,3078
1987,Adrian,4: mostly gendered,0.111,355,0.889,2847
1987,Dominique,3: somewhat neutral,0.781,2444,0.219,684
1987,Angel,1: most neutral,0.466,1445,0.534,1654
1987,Alexis,4: mostly gendered,0.838,2459,0.162,477
1987,Jessie,1: most neutral,0.512,1222,0.488,1163
1987,Tracy,4: mostly gendered,0.863,1990,0.137,317
1987,Jaime,1: most neutral,0.484,1108,0.516,1183
1987,Robin,4: mostly gendered,0.863,1912,0.137,303
1987,Lee,4: mostly gendered,0.118,243,0.882,1811
1987,Kasey,3: somewhat neutral,0.776,1315,0.224,380
1987,Devon,3: somewhat neutral,0.259,418,0.741,1195
1987,Micah,4: mostly gendered,0.151,189,0.849,1064
1987,Kendall,1: most neutral,0.565,702,0.435,540
1987,Francis,4: mostly gendered,0.149,166,0.851,950
1987,Kerry,2: very neutral,0.621,670,0.379,409
1987,Shelby,4: mostly gendered,0.836,898,0.164,176
1987,Tristan,4: mostly gendered,0.13,139,0.87,932
1987,Ashton,3: somewhat neutral,0.726,758,0.274,286
1987,Aubrey,4: mostly gendered,0.805,823,0.195,199
1987,Colby,4: mostly gendered,0.137,138,0.863,871
1987,Mackenzie,3: somewhat neutral,0.761,711,0.239,223
1987,Ariel,2: very neutral,0.68,626,0.32,294
1987,Cortney,4: mostly gendered,0.832,751,0.168,152
1987,Rene,3: somewhat neutral,0.207,184,0.793,706
1987,Madison,4: mostly gendered,0.853,749,0.147,129
1987,Guadalupe,3: somewhat neutral,0.726,630,0.274,238
1987,Jackie,2: very neutral,0.696,576,0.304,251
1987,Noel,1: most neutral,0.421,336,0.579,463
1987,Jean,1: most neutral,0.573,380,0.427,283
1987,Dallas,4: mostly gendered,0.15,99,0.85,562
1987,Charlie,4: mostly gendered,0.17,109,0.83,533
1987,Blair,3: somewhat neutral,0.74,443,0.26,156
1987,Loren,1: most neutral,0.428,250,0.572,334
1987,Ali,1: most neutral,0.456,258,0.544,308
1987,Riley,4: mostly gendered,0.156,88,0.844,476
1987,Lynn,4: mostly gendered,0.85,475,0.15,84
1987,Skyler,4: mostly gendered,0.168,92,0.832,454
1987,Jayme,4: mostly gendered,0.821,444,0.179,97
1987,Elisha,4: mostly gendered,0.836,450,0.164,88
1987,Jody,1: most neutral,0.532,283,0.468,249
1987,Cassidy,3: somewhat neutral,0.767,396,0.233,120
1987,Dakota,4: mostly gendered,0.154,78,0.846,430
1987,Dusty,4: mostly gendered,0.2,101,0.8,405
1987,Frankie,4: mostly gendered,0.165,82,0.835,415
1987,Shea,1: most neutral,0.467,229,0.533,261
1987,Avery,3: somewhat neutral,0.23,112,0.77,376
1987,Paris,2: very neutral,0.647,315,0.353,172
1987,Stevie,3: somewhat neutral,0.74,339,0.26,119
1987,Channing,3: somewhat neutral,0.745,330,0.255,113
1987,Christen,4: mostly gendered,0.864,376,0.136,59
1987,Kristian,1: most neutral,0.598,254,0.402,171
1987,Sidney,3: somewhat neutral,0.23,96,0.77,322
1987,Jordon,4: mostly gendered,0.123,50,0.877,355
1987,Antonia,4: mostly gendered,0.853,343,0.147,59
1987,Korey,4: mostly gendered,0.105,42,0.895,358
1987,Johnnie,4: mostly gendered,0.113,43,0.887,336
1987,Kacey,4: mostly gendered,0.885,324,0.115,42
1987,Mckenzie,4: mostly gendered,0.843,305,0.157,57
1987,Cori,4: mostly gendered,0.892,322,0.108,39
1987,Kim,3: somewhat neutral,0.787,280,0.213,76
1987,Coty,4: mostly gendered,0.163,58,0.837,298
1987,Domonique,4: mostly gendered,0.827,291,0.173,61
1987,Skylar,2: very neutral,0.302,106,0.698,245
1987,Quinn,3: somewhat neutral,0.234,82,0.766,269
1987,Kellen,4: mostly gendered,0.155,54,0.845,294
1987,Dorian,3: somewhat neutral,0.279,97,0.721,251
1987,Toby,4: mostly gendered,0.135,46,0.865,294
1987,Billie,4: mostly gendered,0.838,285,0.162,55
1987,Dominque,4: mostly gendered,0.809,267,0.191,63
1987,Cheyenne,4: mostly gendered,0.859,281,0.141,46
1987,Addison,4: mostly gendered,0.135,44,0.865,281
1987,Joan,4: mostly gendered,0.894,279,0.106,33
1987,Diamond,4: mostly gendered,0.847,260,0.153,47
1987,Devan,2: very neutral,0.34,104,0.66,202
1987,Tory,3: somewhat neutral,0.297,88,0.703,208
1987,Carey,1: most neutral,0.524,154,0.476,140
1987,Marion,1: most neutral,0.524,151,0.476,137
1987,Skye,4: mostly gendered,0.842,240,0.158,45
1987,Kori,4: mostly gendered,0.833,225,0.167,45
1987,Kirby,1: most neutral,0.565,152,0.435,117
1987,Deshawn,4: mostly gendered,0.108,29,0.892,239
1987,Shayne,4: mostly gendered,0.107,28,0.893,233
1987,Lane,4: mostly gendered,0.186,48,0.814,210
1987,Jessi,3: somewhat neutral,0.796,203,0.204,52
1987,Jovan,4: mostly gendered,0.193,48,0.807,201
1987,Baby,1: most neutral,0.44,109,0.56,139
1987,Carter,4: mostly gendered,0.113,27,0.887,212
1987,Chandler,4: mostly gendered,0.153,36,0.847,199
1987,Darcy,4: mostly gendered,0.876,204,0.124,29
1987,Kendal,2: very neutral,0.629,144,0.371,85
1987,Robbie,3: somewhat neutral,0.224,51,0.776,177
1987,Shay,1: most neutral,0.518,114,0.482,106
1987,Keegan,4: mostly gendered,0.142,31,0.858,188
1987,Cary,4: mostly gendered,0.184,40,0.816,177
1987,Javon,4: mostly gendered,0.12,26,0.88,190
1987,Kacy,4: mostly gendered,0.857,174,0.143,29
1987,Sunny,3: somewhat neutral,0.709,144,0.291,59
1987,Brook,3: somewhat neutral,0.777,157,0.223,45
1987,Kameron,4: mostly gendered,0.179,35,0.821,160
1987,Marty,4: mostly gendered,0.118,23,0.882,172
1987,Van,3: somewhat neutral,0.25,48,0.75,144
1987,Codi,2: very neutral,0.7,133,0.3,57
1987,Lashawn,3: somewhat neutral,0.76,139,0.24,44
1987,Jan,1: most neutral,0.426,75,0.574,101
1987,Ivory,2: very neutral,0.68,117,0.32,55
1987,Torrey,4: mostly gendered,0.163,28,0.837,144
1987,Rashawn,3: somewhat neutral,0.2,34,0.8,136
1987,Deandra,3: somewhat neutral,0.744,125,0.256,43
1987,Deven,3: somewhat neutral,0.21,35,0.79,132
1987,Britton,4: mostly gendered,0.186,31,0.814,136
1987,Mychal,4: mostly gendered,0.117,19,0.883,143
1987,Mikel,4: mostly gendered,0.155,25,0.845,136
1987,Torey,3: somewhat neutral,0.236,38,0.764,123
1987,Ryann,4: mostly gendered,0.882,142,0.118,19
1987,Corrie,4: mostly gendered,0.886,140,0.114,18
1987,Marquise,4: mostly gendered,0.101,16,0.899,142
1987,Jacques,4: mostly gendered,0.105,16,0.895,137
1987,Hayden,4: mostly gendered,0.171,26,0.829,126
1987,Daniele,4: mostly gendered,0.862,131,0.138,21
1987,Michel,3: somewhat neutral,0.205,31,0.795,120
1987,Trinity,2: very neutral,0.689,104,0.311,47
1987,Jo,4: mostly gendered,0.881,133,0.119,18
1987,Kenyatta,3: somewhat neutral,0.791,117,0.209,31
1987,Kortney,4: mostly gendered,0.878,129,0.122,18
1987,August,3: somewhat neutral,0.207,30,0.793,115
1987,Ari,4: mostly gendered,0.196,28,0.804,115
1987,Jessy,3: somewhat neutral,0.246,35,0.754,107
