year,name,category,ratio_f,number_f,ratio_m,number_m
1940,Willie,3: somewhat neutral,0.239,1937,0.761,6175
1940,Terry,4: mostly gendered,0.11,370,0.89,2982
1940,Marion,2: very neutral,0.668,2111,0.332,1049
1940,Lee,4: mostly gendered,0.158,492,0.842,2624
1940,Jimmie,4: mostly gendered,0.166,478,0.834,2407
1940,Jackie,2: very neutral,0.342,982,0.658,1889
1940,Eddie,4: mostly gendered,0.1,288,0.9,2579
1940,Jessie,1: most neutral,0.567,1336,0.433,1019
1940,Pat,3: somewhat neutral,0.794,1863,0.206,482
1940,Johnnie,2: very neutral,0.373,860,0.627,1445
1940,Bobbie,3: somewhat neutral,0.787,1632,0.213,443
1940,Lynn,1: most neutral,0.478,957,0.522,1045
1940,Billie,3: somewhat neutral,0.756,1484,0.244,480
1940,Leslie,4: mostly gendered,0.156,254,0.844,1370
1940,Freddie,4: mostly gendered,0.149,230,0.851,1318
1940,Gayle,4: mostly gendered,0.886,1085,0.114,139
1940,Shelby,4: mostly gendered,0.85,1006,0.15,177
1940,Carmen,3: somewhat neutral,0.789,823,0.211,220
1940,Bennie,4: mostly gendered,0.188,195,0.812,845
1940,Carroll,4: mostly gendered,0.171,156,0.829,755
1940,Frankie,1: most neutral,0.566,515,0.434,395
1940,Tommie,2: very neutral,0.332,277,0.668,557
1940,Laverne,3: somewhat neutral,0.715,579,0.285,231
1940,Donnie,4: mostly gendered,0.146,115,0.854,675
1940,Merle,2: very neutral,0.337,237,0.663,467
1940,Gale,1: most neutral,0.558,388,0.442,307
1940,Jan,1: most neutral,0.486,331,0.514,350
1940,Ollie,2: very neutral,0.681,423,0.319,198
1940,Fay,4: mostly gendered,0.894,498,0.106,59
1940,Guadalupe,2: very neutral,0.601,292,0.399,194
1940,Sammie,3: somewhat neutral,0.282,134,0.718,342
1940,Sandy,4: mostly gendered,0.809,382,0.191,90
1940,Ora,4: mostly gendered,0.894,420,0.106,50
1940,Mickey,3: somewhat neutral,0.216,100,0.784,364
1940,Noel,4: mostly gendered,0.163,73,0.837,374
1940,Cleo,2: very neutral,0.683,301,0.317,140
1940,Lupe,3: somewhat neutral,0.769,333,0.231,100
1940,Robin,1: most neutral,0.507,206,0.493,200
1940,Gerry,1: most neutral,0.463,186,0.537,216
1940,Jewel,4: mostly gendered,0.83,322,0.17,66
1940,Dana,2: very neutral,0.633,245,0.367,142
1940,Daryl,4: mostly gendered,0.128,49,0.872,334
1940,Robbie,4: mostly gendered,0.807,309,0.193,74
1940,Jewell,4: mostly gendered,0.849,309,0.151,55
1940,Carrol,1: most neutral,0.475,154,0.525,170
1940,Laurel,4: mostly gendered,0.891,287,0.109,35
1940,Johnie,4: mostly gendered,0.167,46,0.833,230
1940,Dee,2: very neutral,0.639,175,0.361,99
1940,Adrian,4: mostly gendered,0.109,29,0.891,237
1940,Lavern,2: very neutral,0.323,83,0.677,174
1940,Meredith,2: very neutral,0.677,172,0.323,82
1940,Sherrill,3: somewhat neutral,0.788,197,0.212,53
1940,Odell,4: mostly gendered,0.144,35,0.856,208
1940,Alva,1: most neutral,0.417,98,0.583,137
1940,Toby,2: very neutral,0.656,147,0.344,77
1940,Clair,4: mostly gendered,0.146,30,0.854,175
1940,Clare,4: mostly gendered,0.861,173,0.139,28
1940,Marlyn,3: somewhat neutral,0.718,140,0.282,55
1940,Rene,4: mostly gendered,0.12,23,0.88,168
1940,Vernell,3: somewhat neutral,0.768,146,0.232,44
1940,Allie,3: somewhat neutral,0.799,147,0.201,37
1940,Georgie,4: mostly gendered,0.894,161,0.106,19
1940,Kelly,4: mostly gendered,0.145,24,0.855,142
1940,Beryl,4: mostly gendered,0.802,130,0.198,32
1940,Tracy,4: mostly gendered,0.194,31,0.806,129
