year,name,category,ratio_f,number_f,ratio_m,number_m
2013,Avery,4: mostly gendered,0.817,9178,0.183,2050
2013,Jordan,4: mostly gendered,0.146,1237,0.854,7207
2013,Angel,4: mostly gendered,0.161,1223,0.839,6364
2013,Riley,2: very neutral,0.659,4938,0.341,2555
2013,Parker,4: mostly gendered,0.175,1201,0.825,5669
2013,Peyton,3: somewhat neutral,0.713,4577,0.287,1844
2013,Alexis,4: mostly gendered,0.8,4777,0.2,1191
2013,Taylor,4: mostly gendered,0.834,4139,0.166,825
2013,Hayden,2: very neutral,0.362,1685,0.638,2967
2013,Skylar,4: mostly gendered,0.885,3788,0.115,490
2013,London,4: mostly gendered,0.893,3457,0.107,416
2013,Sawyer,4: mostly gendered,0.179,688,0.821,3165
2013,Quinn,3: somewhat neutral,0.75,2649,0.25,883
2013,Morgan,4: mostly gendered,0.895,3115,0.105,366
2013,Payton,4: mostly gendered,0.837,2616,0.163,510
2013,Kendall,4: mostly gendered,0.87,2516,0.13,376
2013,Charlie,1: most neutral,0.459,1327,0.541,1561
2013,Emerson,2: very neutral,0.609,1524,0.391,979
2013,Reese,4: mostly gendered,0.83,2060,0.17,421
2013,Ariel,4: mostly gendered,0.878,2136,0.122,298
2013,Eden,4: mostly gendered,0.842,2043,0.158,383
2013,Kai,4: mostly gendered,0.124,280,0.876,1978
2013,Rylan,4: mostly gendered,0.148,330,0.852,1894
2013,Skyler,1: most neutral,0.437,872,0.563,1123
2013,Dakota,1: most neutral,0.546,1087,0.454,903
2013,Emery,4: mostly gendered,0.842,1674,0.158,315
2013,Rowan,2: very neutral,0.373,713,0.627,1196
2013,Zion,4: mostly gendered,0.177,328,0.823,1526
2013,Elliot,4: mostly gendered,0.171,310,0.829,1503
2013,Marley,4: mostly gendered,0.865,1530,0.135,239
2013,Elliott,4: mostly gendered,0.16,282,0.84,1479
2013,Finley,2: very neutral,0.657,1093,0.343,571
2013,Spencer,4: mostly gendered,0.109,179,0.891,1457
2013,Dallas,3: somewhat neutral,0.282,458,0.718,1165
2013,Amari,2: very neutral,0.379,581,0.621,954
2013,Tatum,2: very neutral,0.67,985,0.33,486
2013,Teagan,4: mostly gendered,0.846,1224,0.154,222
2013,Lyric,4: mostly gendered,0.809,1167,0.191,275
2013,Phoenix,1: most neutral,0.44,619,0.56,787
2013,Drew,4: mostly gendered,0.16,225,0.84,1179
2013,Jaylen,4: mostly gendered,0.134,185,0.866,1199
2013,Karter,4: mostly gendered,0.124,167,0.876,1178
2013,River,2: very neutral,0.37,487,0.63,830
