year,name,category,ratio_f,number_f,ratio_m,number_m
1984,Jamie,4: mostly gendered,0.847,9763,0.153,1765
1984,Casey,1: most neutral,0.423,2582,0.577,3515
1984,Jordan,4: mostly gendered,0.116,594,0.884,4540
1984,Dana,4: mostly gendered,0.89,3939,0.11,489
1984,Alexis,4: mostly gendered,0.874,3293,0.126,475
1984,Christian,4: mostly gendered,0.144,457,0.856,2725
1984,Adrian,4: mostly gendered,0.147,459,0.853,2656
1984,Angel,1: most neutral,0.543,1685,0.457,1417
1984,Morgan,3: somewhat neutral,0.756,2176,0.244,701
1984,Jaime,1: most neutral,0.562,1505,0.438,1174
1984,Robin,4: mostly gendered,0.829,2112,0.171,435
1984,Lee,4: mostly gendered,0.143,361,0.857,2164
1984,Devin,4: mostly gendered,0.12,297,0.88,2175
1984,Taylor,2: very neutral,0.38,869,0.62,1416
1984,Jessie,1: most neutral,0.475,992,0.525,1095
1984,Cameron,4: mostly gendered,0.118,219,0.882,1642
1984,Dominique,3: somewhat neutral,0.755,1254,0.245,406
1984,Devon,2: very neutral,0.374,508,0.626,851
1984,Micah,4: mostly gendered,0.136,175,0.864,1114
1984,Kerry,1: most neutral,0.588,730,0.412,512
1984,Shelby,4: mostly gendered,0.877,1042,0.123,146
1984,Kasey,3: somewhat neutral,0.761,866,0.239,272
1984,Tristan,4: mostly gendered,0.157,163,0.843,873
1984,Francis,4: mostly gendered,0.122,125,0.878,901
1984,Rene,3: somewhat neutral,0.214,209,0.786,766
1984,Ariel,2: very neutral,0.694,636,0.306,280
1984,Kendall,1: most neutral,0.524,472,0.476,429
1984,Colby,4: mostly gendered,0.145,129,0.855,758
1984,Jody,2: very neutral,0.632,552,0.368,322
1984,Jackie,2: very neutral,0.655,546,0.345,288
1984,Aubrey,3: somewhat neutral,0.767,624,0.233,190
1984,Lynn,4: mostly gendered,0.873,706,0.127,103
1984,Jean,2: very neutral,0.659,519,0.341,268
1984,Guadalupe,2: very neutral,0.674,528,0.326,255
1984,Justine,4: mostly gendered,0.876,664,0.124,94
1984,Jade,4: mostly gendered,0.88,665,0.12,91
1984,Cortney,4: mostly gendered,0.828,618,0.172,128
1984,Noel,2: very neutral,0.335,241,0.665,478
1984,Blair,2: very neutral,0.689,482,0.311,218
1984,Loren,1: most neutral,0.43,294,0.57,390
1984,Dallas,4: mostly gendered,0.166,110,0.834,552
1984,Charlie,4: mostly gendered,0.121,74,0.879,540
1984,Elisha,4: mostly gendered,0.803,468,0.197,115
1984,Cassidy,3: somewhat neutral,0.706,406,0.294,169
1984,Jayme,4: mostly gendered,0.868,446,0.132,68
1984,Kirby,3: somewhat neutral,0.721,367,0.279,142
1984,Kim,4: mostly gendered,0.808,387,0.192,92
1984,Billie,4: mostly gendered,0.829,387,0.171,80
1984,Shea,1: most neutral,0.411,179,0.589,257
1984,Dusty,3: somewhat neutral,0.213,90,0.787,332
1984,Frankie,4: mostly gendered,0.135,57,0.865,364
1984,Mackenzie,4: mostly gendered,0.81,336,0.19,79
1984,Toby,4: mostly gendered,0.134,53,0.866,344
1984,Ali,2: very neutral,0.323,125,0.677,262
1984,Antonia,4: mostly gendered,0.883,339,0.117,45
1984,Johnnie,4: mostly gendered,0.139,53,0.861,327
1984,Sidney,4: mostly gendered,0.171,64,0.829,311
1984,Kristian,1: most neutral,0.555,202,0.445,162
1984,Carey,1: most neutral,0.563,201,0.437,156
1984,Marion,1: most neutral,0.494,165,0.506,169
1984,Sydney,4: mostly gendered,0.88,285,0.12,39
1984,Dorian,2: very neutral,0.35,109,0.65,202
1984,Bailey,4: mostly gendered,0.87,267,0.13,40
1984,Stevie,2: very neutral,0.697,198,0.303,86
1984,Quinn,2: very neutral,0.361,101,0.639,179
1984,Avery,3: somewhat neutral,0.24,66,0.76,209
1984,Jan,1: most neutral,0.461,124,0.539,145
1984,Paris,1: most neutral,0.525,138,0.475,125
1984,Jovan,3: somewhat neutral,0.264,69,0.736,192
1984,Brennan,4: mostly gendered,0.108,28,0.892,232
1984,Santana,4: mostly gendered,0.846,214,0.154,39
1984,Kacey,4: mostly gendered,0.869,218,0.131,33
1984,Cary,3: somewhat neutral,0.266,65,0.734,179
1984,Lane,2: very neutral,0.302,73,0.698,169
1984,Robbie,3: somewhat neutral,0.224,53,0.776,184
1984,Kourtney,4: mostly gendered,0.898,211,0.102,24
1984,Brook,3: somewhat neutral,0.749,173,0.251,58
1984,Korey,4: mostly gendered,0.13,30,0.87,201
1984,Corrie,4: mostly gendered,0.858,193,0.142,32
1984,Ashton,4: mostly gendered,0.18,40,0.82,182
1984,Cheyenne,4: mostly gendered,0.818,175,0.182,39
1984,Tory,3: somewhat neutral,0.291,62,0.709,151
1984,Mickey,4: mostly gendered,0.108,23,0.892,190
1984,Keegan,3: somewhat neutral,0.227,46,0.773,157
1984,Mckenzie,3: somewhat neutral,0.794,158,0.206,41
1984,Deshawn,4: mostly gendered,0.107,21,0.893,176
1984,Kiley,4: mostly gendered,0.897,175,0.103,20
1984,Ivory,2: very neutral,0.699,135,0.301,58
1984,Cristian,4: mostly gendered,0.101,19,0.899,169
1984,Kendal,2: very neutral,0.699,130,0.301,56
1984,Lashawn,3: somewhat neutral,0.741,137,0.259,48
1984,Tremaine,4: mostly gendered,0.125,23,0.875,161
1984,Devan,2: very neutral,0.398,72,0.602,109
1984,Shanon,4: mostly gendered,0.823,149,0.177,32
1984,Kori,4: mostly gendered,0.872,157,0.128,23
1984,Tommie,3: somewhat neutral,0.233,41,0.767,135
1984,Dominque,2: very neutral,0.692,119,0.308,53
1984,Domonique,3: somewhat neutral,0.754,129,0.246,42
1984,Jamey,2: very neutral,0.339,58,0.661,113
1984,Kacy,4: mostly gendered,0.846,143,0.154,26
1984,Skylar,4: mostly gendered,0.12,20,0.88,146
1984,Van,3: somewhat neutral,0.253,42,0.747,124
1984,Shay,1: most neutral,0.591,97,0.409,67
1984,Michel,3: somewhat neutral,0.239,39,0.761,124
1984,Kenyatta,4: mostly gendered,0.828,135,0.172,28
1984,Sunny,3: somewhat neutral,0.716,116,0.284,46
1984,Jammie,2: very neutral,0.689,111,0.311,50
1984,Britt,1: most neutral,0.51,80,0.49,77
1984,Kris,3: somewhat neutral,0.224,35,0.776,121
1984,Carter,4: mostly gendered,0.1,15,0.9,135
1984,Scottie,4: mostly gendered,0.109,16,0.891,131
1984,Javon,3: somewhat neutral,0.205,30,0.795,116
1984,Mikel,4: mostly gendered,0.125,18,0.875,126
1984,August,3: somewhat neutral,0.239,34,0.761,108
1984,Shayne,3: somewhat neutral,0.204,29,0.796,113
1984,Andra,2: very neutral,0.631,89,0.369,52
1984,Baby,2: very neutral,0.376,53,0.624,88
1984,Cruz,3: somewhat neutral,0.235,32,0.765,104
1984,Chandler,4: mostly gendered,0.132,18,0.868,118
1984,Diamond,3: somewhat neutral,0.733,99,0.267,36
1984,Kai,2: very neutral,0.366,49,0.634,85
1984,Britton,3: somewhat neutral,0.201,27,0.799,107
1984,Coty,3: somewhat neutral,0.242,32,0.758,100
1984,Daniell,4: mostly gendered,0.829,107,0.171,22
1984,Corie,4: mostly gendered,0.811,103,0.189,24
1984,Rosario,3: somewhat neutral,0.764,97,0.236,30
1984,Deandra,3: somewhat neutral,0.768,96,0.232,29
1984,Trinity,3: somewhat neutral,0.72,90,0.28,35
1984,Deven,3: somewhat neutral,0.266,33,0.734,91
1984,Rickie,4: mostly gendered,0.153,19,0.847,105
1984,Jewel,4: mostly gendered,0.862,106,0.138,17
1984,Ramsey,4: mostly gendered,0.154,19,0.846,104
1984,Marlin,4: mostly gendered,0.1,12,0.9,108
1984,Kortney,4: mostly gendered,0.81,94,0.19,22
1984,Skye,3: somewhat neutral,0.765,88,0.235,27
1984,Michal,2: very neutral,0.643,74,0.357,41
1984,Marquise,4: mostly gendered,0.105,12,0.895,102
1984,Layne,1: most neutral,0.482,54,0.518,58
1984,Daniele,4: mostly gendered,0.83,93,0.17,19
1984,Rashawn,4: mostly gendered,0.135,15,0.865,96
1984,Nicky,2: very neutral,0.396,44,0.604,67
1984,Nicola,3: somewhat neutral,0.718,79,0.282,31
1984,Adrain,4: mostly gendered,0.131,14,0.869,93
1984,Torey,2: very neutral,0.308,33,0.692,74
1984,Kameron,3: somewhat neutral,0.243,26,0.757,81
1984,Rian,2: very neutral,0.34,36,0.66,70
1984,Ryann,4: mostly gendered,0.857,90,0.143,15
1984,Adrien,2: very neutral,0.371,39,0.629,66
1984,Phuong,3: somewhat neutral,0.798,83,0.202,21
1984,Torrey,4: mostly gendered,0.146,15,0.854,88
1984,Tristen,1: most neutral,0.535,54,0.465,47
1984,Tramaine,3: somewhat neutral,0.277,28,0.723,73
1984,Shiloh,2: very neutral,0.62,62,0.38,38
