year,name,category,ratio_f,number_f,ratio_m,number_m
1946,Terry,4: mostly gendered,0.152,1917,0.848,10675
1946,Willie,4: mostly gendered,0.187,1687,0.813,7336
1946,Dale,4: mostly gendered,0.116,662,0.884,5023
1946,Lynn,3: somewhat neutral,0.717,3884,0.283,1530
1946,Leslie,1: most neutral,0.5,2139,0.5,2138
1946,Lee,4: mostly gendered,0.194,807,0.806,3345
1946,Jackie,1: most neutral,0.469,1528,0.531,1729
1946,Jimmie,4: mostly gendered,0.126,368,0.874,2564
1946,Marion,2: very neutral,0.65,1753,0.35,945
1946,Johnnie,2: very neutral,0.349,924,0.651,1725
1946,Pat,3: somewhat neutral,0.75,1872,0.25,623
1946,Jessie,1: most neutral,0.535,1173,0.465,1019
1946,Billie,4: mostly gendered,0.824,1635,0.176,349
1946,Freddie,4: mostly gendered,0.12,216,0.88,1590
1946,Bobbie,4: mostly gendered,0.87,1555,0.13,233
1946,Jan,2: very neutral,0.67,1149,0.33,566
1946,Sandy,4: mostly gendered,0.87,1180,0.13,176
1946,Dana,1: most neutral,0.55,709,0.45,580
1946,Carmen,4: mostly gendered,0.834,1071,0.166,213
1946,Robin,2: very neutral,0.643,773,0.357,429
1946,Bennie,4: mostly gendered,0.172,183,0.828,884
1946,Frankie,1: most neutral,0.436,455,0.564,589
1946,Chris,4: mostly gendered,0.196,202,0.804,827
1946,Guadalupe,1: most neutral,0.597,562,0.403,380
1946,Tommie,2: very neutral,0.328,287,0.672,588
1946,Gale,2: very neutral,0.65,566,0.35,305
1946,Carroll,3: somewhat neutral,0.201,172,0.799,683
1946,Laverne,3: somewhat neutral,0.782,609,0.218,170
1946,Daryl,4: mostly gendered,0.116,79,0.884,600
1946,Kerry,3: somewhat neutral,0.234,149,0.766,489
1946,Merle,2: very neutral,0.337,206,0.663,406
1946,Mickey,4: mostly gendered,0.192,116,0.808,489
1946,Kim,2: very neutral,0.318,190,0.682,407
1946,Shelby,2: very neutral,0.699,397,0.301,171
1946,Lupe,3: somewhat neutral,0.73,414,0.27,153
1946,Sammie,3: somewhat neutral,0.269,151,0.731,410
1946,Gerry,2: very neutral,0.372,199,0.628,336
1946,Ollie,2: very neutral,0.628,327,0.372,194
1946,Lauren,4: mostly gendered,0.838,415,0.162,80
1946,Noel,3: somewhat neutral,0.239,105,0.761,334
1946,Rene,3: somewhat neutral,0.231,98,0.769,327
1946,Meredith,3: somewhat neutral,0.8,332,0.2,83
1946,Jamie,4: mostly gendered,0.84,337,0.16,64
1946,Royce,4: mostly gendered,0.117,47,0.883,354
1946,Ora,4: mostly gendered,0.885,353,0.115,46
1946,Dee,3: somewhat neutral,0.731,283,0.269,104
1946,Robbie,3: somewhat neutral,0.731,282,0.269,104
1946,Jewel,4: mostly gendered,0.853,325,0.147,56
1946,Jewell,4: mostly gendered,0.855,301,0.145,51
1946,Adrian,4: mostly gendered,0.142,48,0.858,290
1946,Kelly,4: mostly gendered,0.153,51,0.847,283
1946,Cleo,2: very neutral,0.608,203,0.392,131
1946,Dannie,4: mostly gendered,0.13,39,0.87,262
1946,Sherrill,4: mostly gendered,0.836,250,0.164,49
1946,Clare,4: mostly gendered,0.861,241,0.139,39
1946,Lesley,3: somewhat neutral,0.782,204,0.218,57
1946,Carrol,2: very neutral,0.659,172,0.341,89
1946,Hollis,3: somewhat neutral,0.24,62,0.76,196
1946,Lyn,4: mostly gendered,0.803,204,0.197,50
1946,Tracy,2: very neutral,0.379,96,0.621,157
1946,Toby,1: most neutral,0.479,116,0.521,126
1946,Odell,4: mostly gendered,0.129,31,0.871,210
1946,Lavern,1: most neutral,0.469,113,0.531,128
1946,Shannon,2: very neutral,0.641,152,0.359,85
1946,Merrill,4: mostly gendered,0.17,39,0.83,191
1946,Sydney,2: very neutral,0.664,152,0.336,77
1946,Shelley,4: mostly gendered,0.883,196,0.117,26
1946,Marty,2: very neutral,0.336,74,0.664,146
1946,Rickie,3: somewhat neutral,0.233,50,0.767,165
1946,Johnie,4: mostly gendered,0.121,26,0.879,188
1946,Terrell,4: mostly gendered,0.114,24,0.886,187
1946,Leigh,1: most neutral,0.593,124,0.407,85
1946,Christy,4: mostly gendered,0.874,181,0.126,26
1946,Carey,4: mostly gendered,0.152,31,0.848,173
1946,Alva,1: most neutral,0.409,79,0.591,114
1946,Vernell,3: somewhat neutral,0.703,128,0.297,54
1946,Clair,4: mostly gendered,0.197,35,0.803,143
1946,Angel,3: somewhat neutral,0.222,39,0.778,137
1946,Bernie,4: mostly gendered,0.195,34,0.805,140
1946,Jonnie,2: very neutral,0.682,116,0.318,54
1946,Santos,2: very neutral,0.312,53,0.688,117
1946,Jody,2: very neutral,0.691,114,0.309,51
1946,Marlyn,3: somewhat neutral,0.722,109,0.278,42
1946,Michel,4: mostly gendered,0.135,20,0.865,128
1946,Unknown,3: somewhat neutral,0.707,104,0.293,43
1946,Ivory,2: very neutral,0.359,52,0.641,93
1946,Lane,4: mostly gendered,0.162,23,0.838,119
1946,Augustine,2: very neutral,0.348,48,0.652,90
1946,Joey,4: mostly gendered,0.117,16,0.883,121
1946,Beryl,3: somewhat neutral,0.791,106,0.209,28
1946,Allison,2: very neutral,0.639,85,0.361,48
1946,Maxie,2: very neutral,0.305,40,0.695,91
1946,Cruz,1: most neutral,0.415,54,0.585,76
1946,Nicky,4: mostly gendered,0.146,19,0.854,111
1946,Allie,3: somewhat neutral,0.706,89,0.294,37
1946,Val,4: mostly gendered,0.153,19,0.847,105
1946,Dayle,4: mostly gendered,0.813,100,0.187,23
1946,Kris,1: most neutral,0.566,69,0.434,53
1946,Jere,3: somewhat neutral,0.215,26,0.785,95
1946,Delma,4: mostly gendered,0.84,100,0.16,19
1946,Dorris,3: somewhat neutral,0.731,87,0.269,32
1946,Georgie,4: mostly gendered,0.889,104,0.111,13
1946,Lavon,2: very neutral,0.667,76,0.333,38
1946,Dennie,4: mostly gendered,0.158,18,0.842,96
1946,Rosario,2: very neutral,0.69,78,0.31,35
1946,Lindsey,4: mostly gendered,0.18,20,0.82,91
1946,Darnell,2: very neutral,0.321,35,0.679,74
1946,Lennie,1: most neutral,0.583,63,0.417,45
1946,Sheridan,1: most neutral,0.574,62,0.426,46
1946,Arden,3: somewhat neutral,0.29,31,0.71,76
1946,Jacque,4: mostly gendered,0.843,86,0.157,16
1946,Ivy,2: very neutral,0.604,61,0.396,40
1946,Lacy,4: mostly gendered,0.11,11,0.89,89
1946,Trinidad,1: most neutral,0.465,46,0.535,53
1946,Artis,4: mostly gendered,0.184,18,0.816,80
1946,Otha,4: mostly gendered,0.194,19,0.806,79
1946,Allyn,3: somewhat neutral,0.276,27,0.724,71
1946,Artie,1: most neutral,0.448,43,0.552,53
1946,Jaime,4: mostly gendered,0.158,15,0.842,80
1946,Arlie,4: mostly gendered,0.116,11,0.884,84
1946,Augusta,3: somewhat neutral,0.713,67,0.287,27
1946,Verne,4: mostly gendered,0.129,12,0.871,81
1946,Courtney,2: very neutral,0.323,30,0.677,63
1946,Shelly,3: somewhat neutral,0.763,71,0.237,22
1946,Stacy,1: most neutral,0.429,39,0.571,52
1946,Nickie,1: most neutral,0.551,49,0.449,40
1946,Dell,2: very neutral,0.318,28,0.682,60
1946,Lindsay,2: very neutral,0.356,31,0.644,56
