year,name,category,ratio_f,number_f,ratio_m,number_m
1956,Terry,3: somewhat neutral,0.259,5273,0.741,15056
1956,Robin,4: mostly gendered,0.838,11617,0.162,2245
1956,Kim,3: somewhat neutral,0.77,9897,0.23,2956
1956,Lynn,4: mostly gendered,0.861,7737,0.139,1253
1956,Willie,4: mostly gendered,0.125,931,0.875,6509
1956,Leslie,2: very neutral,0.682,4384,0.318,2048
1956,Lee,2: very neutral,0.356,1936,0.644,3506
1956,Jackie,1: most neutral,0.517,1984,0.483,1857
1956,Dana,1: most neutral,0.559,2074,0.441,1633
1956,Jan,4: mostly gendered,0.864,3199,0.136,503
1956,Chris,4: mostly gendered,0.194,610,0.806,2530
1956,Kerry,2: very neutral,0.319,741,0.681,1582
1956,Kelly,2: very neutral,0.361,830,0.639,1470
1956,Tracy,2: very neutral,0.642,1387,0.358,772
1956,Jody,4: mostly gendered,0.858,1747,0.142,290
1956,Johnnie,2: very neutral,0.302,569,0.698,1318
1956,Marion,1: most neutral,0.597,1104,0.403,746
1956,Jessie,2: very neutral,0.394,684,0.606,1050
1956,Jimmie,4: mostly gendered,0.107,176,0.893,1474
1956,Bobbie,4: mostly gendered,0.876,1239,0.124,176
1956,Sandy,4: mostly gendered,0.822,1127,0.178,244
1956,Billie,4: mostly gendered,0.835,1125,0.165,223
1956,Jamie,3: somewhat neutral,0.782,1030,0.218,287
1956,Gale,4: mostly gendered,0.848,1078,0.152,193
1956,Frankie,2: very neutral,0.34,394,0.66,765
1956,Rene,1: most neutral,0.532,613,0.468,539
1956,Marty,4: mostly gendered,0.115,131,0.885,1011
1956,Shawn,1: most neutral,0.491,548,0.509,569
1956,Unknown,1: most neutral,0.541,540,0.459,458
1956,Mickey,4: mostly gendered,0.154,149,0.846,820
1956,Shannon,4: mostly gendered,0.807,692,0.193,165
1956,Pat,1: most neutral,0.509,434,0.491,418
1956,Guadalupe,2: very neutral,0.646,543,0.354,298
1956,Bennie,4: mostly gendered,0.113,93,0.887,731
1956,Robbie,1: most neutral,0.589,445,0.411,310
1956,Loren,4: mostly gendered,0.116,85,0.884,646
1956,Leigh,4: mostly gendered,0.862,612,0.138,98
1956,Cary,4: mostly gendered,0.184,125,0.816,554
1956,Laverne,4: mostly gendered,0.874,592,0.126,85
1956,Tommie,3: somewhat neutral,0.273,185,0.727,492
1956,Kyle,3: somewhat neutral,0.284,186,0.716,470
1956,Stacy,3: somewhat neutral,0.735,458,0.265,165
1956,Angel,4: mostly gendered,0.199,123,0.801,496
1956,Tracey,4: mostly gendered,0.885,517,0.115,67
1956,Stacey,4: mostly gendered,0.841,486,0.159,92
1956,Kris,1: most neutral,0.531,302,0.469,267
1956,Gerry,4: mostly gendered,0.184,102,0.816,453
1956,Dee,4: mostly gendered,0.843,467,0.157,87
1956,Adrian,4: mostly gendered,0.196,107,0.804,440
1956,Carey,2: very neutral,0.302,158,0.698,365
1956,Robbin,4: mostly gendered,0.826,404,0.174,85
1956,Noel,3: somewhat neutral,0.201,98,0.799,390
1956,Carroll,4: mostly gendered,0.197,96,0.803,392
1956,Shelby,3: somewhat neutral,0.723,345,0.277,132
1956,Jaime,4: mostly gendered,0.168,80,0.832,396
1956,Casey,4: mostly gendered,0.15,62,0.85,352
1956,Royce,4: mostly gendered,0.138,57,0.862,356
1956,Sammie,4: mostly gendered,0.192,77,0.808,324
1956,Merle,3: somewhat neutral,0.269,107,0.731,291
1956,Darcy,4: mostly gendered,0.859,334,0.141,55
1956,Lesley,3: somewhat neutral,0.787,295,0.213,80
1956,Darnell,4: mostly gendered,0.152,55,0.848,308
1956,Toby,2: very neutral,0.307,108,0.693,244
1956,Meredith,4: mostly gendered,0.865,288,0.135,45
1956,Lyn,4: mostly gendered,0.871,277,0.129,41
1956,Ollie,1: most neutral,0.583,182,0.417,130
1956,Jewel,4: mostly gendered,0.881,267,0.119,36
1956,Lupe,3: somewhat neutral,0.742,204,0.258,71
1956,Michel,4: mostly gendered,0.157,42,0.843,225
1956,Kelley,1: most neutral,0.596,159,0.404,108
1956,Sherrill,4: mostly gendered,0.877,229,0.123,32
1956,Lavern,2: very neutral,0.619,161,0.381,99
1956,Blair,4: mostly gendered,0.109,28,0.891,229
1956,Cameron,4: mostly gendered,0.102,26,0.898,229
1956,Val,2: very neutral,0.336,85,0.664,168
1956,Hollis,1: most neutral,0.419,103,0.581,143
1956,Cleo,2: very neutral,0.615,142,0.385,89
1956,Alexis,4: mostly gendered,0.802,182,0.198,45
1956,Lane,4: mostly gendered,0.142,32,0.858,194
1956,Terrell,4: mostly gendered,0.103,23,0.897,201
1956,Cory,4: mostly gendered,0.152,33,0.848,184
1956,Jewell,3: somewhat neutral,0.77,161,0.23,48
1956,Ivory,3: somewhat neutral,0.284,59,0.716,149
1956,Hilary,4: mostly gendered,0.818,162,0.182,36
1956,Lindsey,2: very neutral,0.333,66,0.667,132
1956,Rosario,4: mostly gendered,0.811,159,0.189,37
1956,Shaun,3: somewhat neutral,0.267,52,0.733,143
1956,Sydney,2: very neutral,0.638,120,0.362,68
1956,Merrill,4: mostly gendered,0.17,31,0.83,151
1956,Lindsay,1: most neutral,0.464,83,0.536,96
1956,Bernie,4: mostly gendered,0.13,23,0.87,154
1956,Ricki,2: very neutral,0.335,59,0.665,117
1956,Vernell,3: somewhat neutral,0.717,124,0.283,49
1956,Jacky,4: mostly gendered,0.105,18,0.895,153
1956,Nicky,4: mostly gendered,0.124,21,0.876,149
1956,Lindy,4: mostly gendered,0.858,139,0.142,23
1956,Santos,4: mostly gendered,0.138,22,0.862,137
1956,Avery,4: mostly gendered,0.114,18,0.886,140
1956,Jacque,4: mostly gendered,0.832,124,0.168,25
1956,Augustine,2: very neutral,0.301,44,0.699,102
1956,Alva,1: most neutral,0.593,86,0.407,59
1956,Clair,3: somewhat neutral,0.201,29,0.799,115
1956,Mickie,4: mostly gendered,0.881,126,0.119,17
1956,Marcel,4: mostly gendered,0.154,22,0.846,121
1956,Del,3: somewhat neutral,0.218,31,0.782,111
1956,Cruz,2: very neutral,0.383,54,0.617,87
1956,Paige,4: mostly gendered,0.844,114,0.156,21
1956,Jonnie,2: very neutral,0.679,91,0.321,43
1956,Kit,2: very neutral,0.388,50,0.612,79
1956,Jere,2: very neutral,0.305,39,0.695,89
1956,Dell,2: very neutral,0.398,51,0.602,77
1956,Brooks,4: mostly gendered,0.111,14,0.889,112
1956,Lavon,2: very neutral,0.65,80,0.35,43
1956,Delma,4: mostly gendered,0.878,108,0.122,15
1956,Courtney,3: somewhat neutral,0.292,35,0.708,85
1956,Beryl,4: mostly gendered,0.891,106,0.109,13
1956,Hollie,4: mostly gendered,0.878,101,0.122,14
1956,Artie,3: somewhat neutral,0.281,32,0.719,82
1956,Hillary,4: mostly gendered,0.884,99,0.116,13
1956,Paris,2: very neutral,0.315,35,0.685,76
1956,Johnie,4: mostly gendered,0.162,18,0.838,93
1956,Dusty,4: mostly gendered,0.191,21,0.809,89
1956,Cris,2: very neutral,0.382,42,0.618,68
1956,Layne,2: very neutral,0.339,37,0.661,72
1956,Donell,4: mostly gendered,0.138,15,0.862,94
1956,Michal,2: very neutral,0.318,34,0.682,73
1956,Lorenza,2: very neutral,0.393,42,0.607,65
1956,Mel,4: mostly gendered,0.114,12,0.886,93
1956,Brooke,4: mostly gendered,0.817,85,0.183,19
1956,Andra,3: somewhat neutral,0.721,75,0.279,29
1956,Carnell,4: mostly gendered,0.119,12,0.881,89
1956,Dann,2: very neutral,0.356,36,0.644,65
1956,Dorian,1: most neutral,0.438,42,0.562,54
1956,Jayme,3: somewhat neutral,0.789,75,0.211,20
1956,Lennie,2: very neutral,0.333,31,0.667,62
1956,Lory,4: mostly gendered,0.871,81,0.129,12
1956,Lacy,4: mostly gendered,0.172,16,0.828,77
1956,Marlyn,4: mostly gendered,0.806,75,0.194,18
1956,Jeryl,3: somewhat neutral,0.758,69,0.242,22
1956,Carrol,2: very neutral,0.652,58,0.348,31
1956,Arden,3: somewhat neutral,0.276,24,0.724,63
1956,Dennie,4: mostly gendered,0.161,14,0.839,73
1956,Lessie,4: mostly gendered,0.874,76,0.126,11
1956,Ashley,3: somewhat neutral,0.264,23,0.736,64
1956,Devon,1: most neutral,0.442,38,0.558,48
1956,Cody,4: mostly gendered,0.153,13,0.847,72
1956,Dayle,2: very neutral,0.694,59,0.306,26
1956,Lorin,4: mostly gendered,0.153,13,0.847,72
1956,Kem,3: somewhat neutral,0.235,20,0.765,65
1956,Augusta,1: most neutral,0.583,49,0.417,35
1956,Prince,4: mostly gendered,0.108,9,0.892,74
1956,Linn,2: very neutral,0.602,50,0.398,33
1956,Artis,4: mostly gendered,0.159,13,0.841,69
1956,Kenna,4: mostly gendered,0.862,69,0.138,11
1956,Demetrius,4: mostly gendered,0.188,15,0.812,65
1956,Scottie,3: somewhat neutral,0.215,17,0.785,62
1956,Maxie,3: somewhat neutral,0.205,16,0.795,62
1956,Desi,3: somewhat neutral,0.26,20,0.74,57
1956,Ardis,3: somewhat neutral,0.779,60,0.221,17
1956,Terrill,2: very neutral,0.351,27,0.649,50
1956,Allyn,3: somewhat neutral,0.274,20,0.726,53
1956,Lindell,2: very neutral,0.329,24,0.671,49
1956,Britt,4: mostly gendered,0.113,8,0.887,63
1956,Lynell,4: mostly gendered,0.841,58,0.159,11
1956,Von,4: mostly gendered,0.101,7,0.899,62
1956,Dorsey,4: mostly gendered,0.101,7,0.899,62
1956,Micky,3: somewhat neutral,0.25,17,0.75,51
1956,Richie,4: mostly gendered,0.132,9,0.868,59
1956,Allie,3: somewhat neutral,0.761,51,0.239,16
1956,Deryl,3: somewhat neutral,0.273,18,0.727,48
1956,Randie,1: most neutral,0.53,35,0.47,31
1956,Gaylen,3: somewhat neutral,0.231,15,0.769,50
1956,Quincy,4: mostly gendered,0.108,7,0.892,58
1956,Trinidad,1: most neutral,0.4,26,0.6,39
1956,Robbi,4: mostly gendered,0.891,57,0.109,7
1956,Dru,3: somewhat neutral,0.797,51,0.203,13
1956,Ellie,4: mostly gendered,0.891,57,0.109,7
1956,Lue,4: mostly gendered,0.857,54,0.143,9
1956,Levon,3: somewhat neutral,0.222,14,0.778,49
1956,Kym,4: mostly gendered,0.889,56,0.111,7
1956,Kimber,4: mostly gendered,0.839,52,0.161,10
1956,Nickie,1: most neutral,0.581,36,0.419,26
1956,Levern,4: mostly gendered,0.145,9,0.855,53
1956,Valentine,4: mostly gendered,0.161,10,0.839,52
1956,Regan,2: very neutral,0.393,24,0.607,37
1956,Arlie,4: mostly gendered,0.117,7,0.883,53
1956,Elia,4: mostly gendered,0.9,54,0.1,6
1956,Cheyenne,2: very neutral,0.35,21,0.65,39
1956,Kimball,4: mostly gendered,0.121,7,0.879,51
1956,Gussie,4: mostly gendered,0.828,48,0.172,10
1956,Page,1: most neutral,0.586,34,0.414,24
1956,Verne,4: mostly gendered,0.105,6,0.895,51
1956,Valery,4: mostly gendered,0.893,50,0.107,6
1956,Verdell,2: very neutral,0.607,34,0.393,22
1956,Palmer,4: mostly gendered,0.109,6,0.891,49
1956,Whitney,3: somewhat neutral,0.204,11,0.796,43
1956,Danni,3: somewhat neutral,0.796,43,0.204,11
1956,Arlyn,4: mostly gendered,0.185,10,0.815,44
1956,Loy,4: mostly gendered,0.111,6,0.889,48
1956,Doran,4: mostly gendered,0.151,8,0.849,45
1956,Leighton,4: mostly gendered,0.113,6,0.887,47
1956,Glennis,1: most neutral,0.509,27,0.491,26
1956,Garnet,2: very neutral,0.66,35,0.34,18
1956,Henri,4: mostly gendered,0.132,7,0.868,46
1956,Carman,3: somewhat neutral,0.75,39,0.25,13
1956,Lovell,4: mostly gendered,0.137,7,0.863,44
1956,Nicola,1: most neutral,0.529,27,0.471,24
1956,Adell,4: mostly gendered,0.824,42,0.176,9
1956,Gill,4: mostly gendered,0.157,8,0.843,43
1956,Garnett,3: somewhat neutral,0.275,14,0.725,37
1956,Marvel,4: mostly gendered,0.882,45,0.118,6
1956,Reyes,4: mostly gendered,0.16,8,0.84,42
1956,Theo,3: somewhat neutral,0.22,11,0.78,39
1956,Mallory,2: very neutral,0.633,31,0.367,18
1956,Lucky,4: mostly gendered,0.122,6,0.878,43
1956,Loran,4: mostly gendered,0.102,5,0.898,44
1956,Concepcion,2: very neutral,0.694,34,0.306,15
1956,Ardell,2: very neutral,0.612,30,0.388,19
1956,Darren,4: mostly gendered,0.102,5,0.898,44
1956,Kary,1: most neutral,0.521,25,0.479,23
1956,Rennie,2: very neutral,0.375,18,0.625,30
1956,Deane,3: somewhat neutral,0.271,13,0.729,35
1956,Darby,2: very neutral,0.688,33,0.313,15
1956,San,4: mostly gendered,0.894,42,0.106,5
1956,Loni,4: mostly gendered,0.894,42,0.106,5
1956,Constantine,4: mostly gendered,0.106,5,0.894,42
1956,Andree,3: somewhat neutral,0.745,35,0.255,12
1956,Wylie,4: mostly gendered,0.106,5,0.894,42
1956,Terryl,3: somewhat neutral,0.723,34,0.277,13
1956,Bertie,4: mostly gendered,0.891,41,0.109,5
1956,Larue,1: most neutral,0.587,27,0.413,19
1956,Maury,3: somewhat neutral,0.283,13,0.717,33
1956,Elisha,3: somewhat neutral,0.222,10,0.778,35
1956,Dorris,2: very neutral,0.689,31,0.311,14
1956,Curley,4: mostly gendered,0.133,6,0.867,39
1956,Ivey,1: most neutral,0.489,22,0.511,23
1956,Waverly,4: mostly gendered,0.111,5,0.889,40
1956,Ocie,1: most neutral,0.455,20,0.545,24
1956,Teryl,3: somewhat neutral,0.795,35,0.205,9
1956,Loyce,3: somewhat neutral,0.773,34,0.227,10
1956,Lin,1: most neutral,0.442,19,0.558,24
1956,Delta,4: mostly gendered,0.884,38,0.116,5
1956,Avon,2: very neutral,0.395,17,0.605,26
1956,Roby,4: mostly gendered,0.167,7,0.833,35
1956,Vernie,2: very neutral,0.381,16,0.619,26
1956,Deon,3: somewhat neutral,0.786,33,0.214,9
1956,Lorry,4: mostly gendered,0.857,36,0.143,6
1956,Corby,1: most neutral,0.548,23,0.452,19
1956,Wynn,1: most neutral,0.537,22,0.463,19
1956,Kendal,3: somewhat neutral,0.293,12,0.707,29
1956,Lyndell,1: most neutral,0.463,19,0.537,22
1956,Alpha,3: somewhat neutral,0.756,31,0.244,10
1956,Farris,4: mostly gendered,0.175,7,0.825,33
1956,Montie,3: somewhat neutral,0.25,10,0.75,30
1956,Lew,4: mostly gendered,0.125,5,0.875,35
1956,Delane,2: very neutral,0.675,27,0.325,13
1956,Sherill,4: mostly gendered,0.872,34,0.128,5
1956,Teddie,1: most neutral,0.487,19,0.513,20
1956,Marlo,2: very neutral,0.359,14,0.641,25
1956,Shan,2: very neutral,0.615,24,0.385,15
1956,Adrain,3: somewhat neutral,0.263,10,0.737,28
1956,Jerre,2: very neutral,0.368,14,0.632,24
1956,Lexie,3: somewhat neutral,0.711,27,0.289,11
1956,Ozzie,2: very neutral,0.316,12,0.684,26
1956,Sunny,4: mostly gendered,0.842,32,0.158,6
1956,Earlie,2: very neutral,0.316,12,0.684,26
1956,Corrie,3: somewhat neutral,0.737,28,0.263,10
1956,Wynne,4: mostly gendered,0.811,30,0.189,7
1956,Tyree,3: somewhat neutral,0.222,8,0.778,28
1956,Jonny,4: mostly gendered,0.139,5,0.861,31
1956,Brook,2: very neutral,0.389,14,0.611,22
1956,Derry,3: somewhat neutral,0.286,10,0.714,25
1956,Jamey,2: very neutral,0.4,14,0.6,21
1956,Laine,1: most neutral,0.543,19,0.457,16
1956,Caroll,1: most neutral,0.486,17,0.514,18
1956,Michell,4: mostly gendered,0.853,29,0.147,5
1956,Sheridan,2: very neutral,0.618,21,0.382,13
1956,Clovis,2: very neutral,0.324,11,0.676,23
1956,Kelsey,2: very neutral,0.353,12,0.647,22
1956,Venice,4: mostly gendered,0.824,28,0.176,6
1956,Ricci,3: somewhat neutral,0.206,7,0.794,27
1956,Claudie,2: very neutral,0.353,12,0.647,22
1956,Ozell,3: somewhat neutral,0.235,8,0.765,26
1956,Carlis,3: somewhat neutral,0.206,7,0.794,27
1956,Colby,4: mostly gendered,0.152,5,0.848,28
1956,Vinnie,1: most neutral,0.576,19,0.424,14
1956,Dion,2: very neutral,0.303,10,0.697,23
1956,Marvis,2: very neutral,0.697,23,0.303,10
1956,Karey,2: very neutral,0.667,22,0.333,11
1956,Kennie,3: somewhat neutral,0.242,8,0.758,25
1956,Donnis,3: somewhat neutral,0.727,24,0.273,9
1956,Jeffrie,3: somewhat neutral,0.219,7,0.781,25
1956,Kimmy,2: very neutral,0.344,11,0.656,21
1956,Joie,2: very neutral,0.625,20,0.375,12
1956,Keena,2: very neutral,0.656,21,0.344,11
1956,Tonnie,2: very neutral,0.625,20,0.375,12
1956,Jule,1: most neutral,0.562,18,0.438,14
1956,Pilar,2: very neutral,0.625,20,0.375,12
1956,Bailey,4: mostly gendered,0.156,5,0.844,27
1956,Carlin,1: most neutral,0.406,13,0.594,19
1956,Verlyn,3: somewhat neutral,0.25,8,0.75,24
1956,Bari,4: mostly gendered,0.844,27,0.156,5
1956,Carmon,2: very neutral,0.625,20,0.375,12
1956,Loring,4: mostly gendered,0.187,6,0.812,26
1956,Loris,4: mostly gendered,0.839,26,0.161,5
1956,Danne,1: most neutral,0.548,17,0.452,14
1956,Rikki,1: most neutral,0.419,13,0.581,18
1956,Arie,1: most neutral,0.581,18,0.419,13
1956,Shirl,3: somewhat neutral,0.774,24,0.226,7
1956,Ines,4: mostly gendered,0.839,26,0.161,5
1956,Lacey,2: very neutral,0.387,12,0.613,19
1956,Willia,3: somewhat neutral,0.774,24,0.226,7
1956,Audry,4: mostly gendered,0.806,25,0.194,6
1956,Lennis,3: somewhat neutral,0.233,7,0.767,23
1956,Natividad,1: most neutral,0.567,17,0.433,13
1956,Eden,3: somewhat neutral,0.759,22,0.241,7
