year,name,category,ratio_f,number_f,ratio_m,number_m
1934,Jessie,2: very neutral,0.622,1791,0.378,1090
1934,Johnnie,2: very neutral,0.383,932,0.617,1504
1934,Jackie,2: very neutral,0.354,859,0.646,1567
1934,Frankie,2: very neutral,0.635,590,0.365,339
1934,Lynn,2: very neutral,0.351,305,0.649,564
1934,Tommie,1: most neutral,0.413,327,0.587,465
1934,Cleo,2: very neutral,0.685,448,0.315,206
1934,Guadalupe,1: most neutral,0.589,284,0.411,198
1934,Jan,1: most neutral,0.524,161,0.476,146
1934,Alva,1: most neutral,0.434,119,0.566,155
1934,Carrol,2: very neutral,0.342,91,0.658,175
1934,Mickey,2: very neutral,0.327,81,0.673,167
1934,Marlyn,2: very neutral,0.635,146,0.365,84
1934,Gerry,1: most neutral,0.548,126,0.452,104
1934,Dana,1: most neutral,0.426,95,0.574,128
1934,Augustine,2: very neutral,0.38,73,0.62,119
1934,Maxie,2: very neutral,0.35,64,0.65,119
1934,Sydney,1: most neutral,0.563,103,0.437,80
1934,Meredith,2: very neutral,0.698,127,0.302,55
1934,Dee,2: very neutral,0.376,67,0.624,111
1934,Robin,1: most neutral,0.404,65,0.596,96
1934,Toby,2: very neutral,0.652,101,0.348,54
1934,Laurel,2: very neutral,0.671,96,0.329,47
1934,Kaye,2: very neutral,0.697,99,0.303,43
1934,Claudie,1: most neutral,0.427,56,0.573,75
1934,Jonnie,1: most neutral,0.594,76,0.406,52
1934,Garnet,2: very neutral,0.695,89,0.305,39
1934,Artie,2: very neutral,0.653,81,0.347,43
1934,Santos,2: very neutral,0.336,41,0.664,81
1934,Ivory,2: very neutral,0.367,44,0.633,76
1934,Laurie,2: very neutral,0.612,71,0.388,45
1934,Sandy,2: very neutral,0.319,37,0.681,79
1934,Cruz,1: most neutral,0.47,47,0.53,53
1934,Vernie,1: most neutral,0.594,57,0.406,39
1934,Jamie,1: most neutral,0.542,52,0.458,44
1934,Ardell,1: most neutral,0.558,53,0.442,42
1934,Theo,1: most neutral,0.415,39,0.585,55
1934,Sherrill,1: most neutral,0.589,53,0.411,37
1934,Trinidad,1: most neutral,0.5,43,0.5,43
1934,Garnett,1: most neutral,0.512,44,0.488,42
1934,Dell,1: most neutral,0.458,38,0.542,45
1934,Ossie,2: very neutral,0.671,55,0.329,27
1934,Ocie,1: most neutral,0.474,37,0.526,41
1934,Allison,2: very neutral,0.347,26,0.653,49
1934,Rosario,1: most neutral,0.473,35,0.527,39
1934,Shannon,1: most neutral,0.543,38,0.457,32
1934,Lesley,2: very neutral,0.354,23,0.646,42
1934,Burnice,1: most neutral,0.556,35,0.444,28
1934,Ozell,2: very neutral,0.339,21,0.661,41
1934,Arlis,2: very neutral,0.306,19,0.694,43
