year,name,category,ratio_f,number_f,ratio_m,number_m
1948,Terry,4: mostly gendered,0.158,2281,0.842,12135
1948,Willie,4: mostly gendered,0.173,1667,0.827,7968
1948,Dale,4: mostly gendered,0.123,855,0.877,6089
1948,Lynn,3: somewhat neutral,0.746,4609,0.254,1572
1948,Leslie,1: most neutral,0.51,2305,0.49,2214
1948,Lee,4: mostly gendered,0.196,842,0.804,3444
1948,Jackie,1: most neutral,0.445,1467,0.555,1833
1948,Jimmie,4: mostly gendered,0.131,355,0.869,2362
1948,Johnnie,2: very neutral,0.332,886,0.668,1779
1948,Marion,2: very neutral,0.63,1592,0.37,934
1948,Jessie,1: most neutral,0.494,1070,0.506,1094
1948,Freddie,4: mostly gendered,0.118,228,0.882,1709
1948,Jan,2: very neutral,0.664,1262,0.336,640
1948,Pat,2: very neutral,0.677,1249,0.323,596
1948,Billie,4: mostly gendered,0.843,1546,0.157,288
1948,Dana,1: most neutral,0.422,745,0.578,1021
1948,Bobbie,4: mostly gendered,0.882,1543,0.118,206
1948,Robin,2: very neutral,0.657,1094,0.343,572
1948,Chris,3: somewhat neutral,0.204,329,0.796,1286
1948,Carmen,4: mostly gendered,0.848,1309,0.152,235
1948,Frankie,1: most neutral,0.445,502,0.555,625
1948,Sandy,4: mostly gendered,0.855,932,0.145,158
1948,Guadalupe,2: very neutral,0.627,667,0.373,397
1948,Kerry,3: somewhat neutral,0.267,273,0.733,750
1948,Daryl,4: mostly gendered,0.135,134,0.865,855
1948,Bennie,4: mostly gendered,0.148,145,0.852,835
1948,Gale,2: very neutral,0.632,600,0.368,349
1948,Tommie,3: somewhat neutral,0.296,274,0.704,651
1948,Laverne,4: mostly gendered,0.817,661,0.183,148
1948,Carroll,3: somewhat neutral,0.226,177,0.774,606
1948,Mickey,3: somewhat neutral,0.295,231,0.705,552
1948,Kim,2: very neutral,0.319,239,0.681,510
1948,Merle,3: somewhat neutral,0.293,179,0.707,432
1948,Sammie,4: mostly gendered,0.192,114,0.808,479
1948,Gerry,2: very neutral,0.388,212,0.612,335
1948,Rene,2: very neutral,0.306,162,0.694,368
1948,Ollie,2: very neutral,0.668,352,0.332,175
1948,Lupe,3: somewhat neutral,0.721,377,0.279,146
1948,Lauren,4: mostly gendered,0.854,422,0.146,72
1948,Jamie,3: somewhat neutral,0.789,386,0.211,103
1948,Kelly,4: mostly gendered,0.18,83,0.82,379
1948,Robbie,3: somewhat neutral,0.74,339,0.26,119
1948,Unknown,2: very neutral,0.643,294,0.357,163
1948,Noel,3: somewhat neutral,0.253,112,0.747,331
1948,Shelby,2: very neutral,0.624,266,0.376,160
1948,Jody,2: very neutral,0.672,272,0.328,133
1948,Dee,3: somewhat neutral,0.734,293,0.266,106
1948,Ora,4: mostly gendered,0.875,328,0.125,47
1948,Adrian,4: mostly gendered,0.178,66,0.822,305
1948,Meredith,4: mostly gendered,0.814,294,0.186,67
1948,Rickie,4: mostly gendered,0.173,62,0.827,297
1948,Jewell,4: mostly gendered,0.841,275,0.159,52
1948,Sherrill,4: mostly gendered,0.856,274,0.144,46
1948,Dannie,4: mostly gendered,0.126,40,0.874,278
1948,Tracy,2: very neutral,0.37,117,0.63,199
1948,Shannon,3: somewhat neutral,0.737,219,0.263,78
1948,Carey,4: mostly gendered,0.183,52,0.817,232
1948,Lesley,3: somewhat neutral,0.749,212,0.251,71
1948,Angel,4: mostly gendered,0.192,53,0.808,223
1948,Cleo,2: very neutral,0.627,168,0.373,100
1948,Marty,2: very neutral,0.366,94,0.634,163
1948,Clare,4: mostly gendered,0.881,223,0.119,30
1948,Toby,1: most neutral,0.462,117,0.538,136
1948,Hollis,2: very neutral,0.386,96,0.614,153
1948,Odell,4: mostly gendered,0.112,28,0.888,221
1948,Lyn,4: mostly gendered,0.82,200,0.18,44
1948,Terrell,4: mostly gendered,0.131,32,0.869,212
1948,Lavern,1: most neutral,0.469,112,0.531,127
1948,Shawn,2: very neutral,0.367,83,0.633,143
1948,Carrol,2: very neutral,0.613,138,0.387,87
1948,Leigh,1: most neutral,0.567,122,0.433,93
1948,Kris,1: most neutral,0.552,116,0.448,94
1948,Sydney,2: very neutral,0.659,137,0.341,71
1948,Beryl,4: mostly gendered,0.828,169,0.172,35
1948,Alva,1: most neutral,0.433,88,0.567,115
1948,Merrill,4: mostly gendered,0.189,38,0.811,163
1948,Vernell,3: somewhat neutral,0.764,152,0.236,47
1948,Johnie,4: mostly gendered,0.148,29,0.852,167
1948,Ivory,2: very neutral,0.302,55,0.698,127
1948,Darnell,2: very neutral,0.384,68,0.616,109
1948,Rory,3: somewhat neutral,0.261,43,0.739,122
1948,Santos,3: somewhat neutral,0.25,41,0.75,123
1948,Allison,3: somewhat neutral,0.793,130,0.207,34
1948,Michel,4: mostly gendered,0.152,24,0.848,134
1948,Augustine,2: very neutral,0.325,51,0.675,106
1948,Jonnie,3: somewhat neutral,0.713,112,0.287,45
1948,Ivy,4: mostly gendered,0.805,124,0.195,30
1948,Val,4: mostly gendered,0.157,24,0.843,129
1948,Kyle,4: mostly gendered,0.11,16,0.89,130
1948,Lane,4: mostly gendered,0.187,26,0.813,113
1948,Shelly,3: somewhat neutral,0.739,102,0.261,36
1948,Jaime,4: mostly gendered,0.104,14,0.896,120
1948,Jacky,4: mostly gendered,0.105,14,0.895,119
1948,Lindsay,1: most neutral,0.511,68,0.489,65
1948,Stacy,1: most neutral,0.481,62,0.519,67
1948,Cruz,1: most neutral,0.406,52,0.594,76
1948,Georgie,4: mostly gendered,0.88,110,0.12,15
1948,Otha,4: mostly gendered,0.163,20,0.837,103
1948,Glynn,4: mostly gendered,0.107,13,0.893,109
1948,Delma,4: mostly gendered,0.828,101,0.172,21
1948,Lindsey,4: mostly gendered,0.198,24,0.802,97
