year,name,category,ratio_f,number_f,ratio_m,number_m
1991,Jordan,3: somewhat neutral,0.258,5561,0.742,16015
1991,Taylor,1: most neutral,0.563,10254,0.437,7969
1991,Morgan,4: mostly gendered,0.882,6794,0.118,907
1991,Casey,1: most neutral,0.428,3070,0.572,4107
1991,Jamie,4: mostly gendered,0.818,5780,0.182,1286
1991,Ariel,4: mostly gendered,0.89,5410,0.11,666
1991,Devin,3: somewhat neutral,0.209,1162,0.791,4388
1991,Angel,1: most neutral,0.406,1835,0.594,2685
1991,Logan,4: mostly gendered,0.116,511,0.884,3893
1991,Dominique,1: most neutral,0.563,2406,0.437,1869
1991,Devon,2: very neutral,0.328,1206,0.672,2474
1991,Dakota,4: mostly gendered,0.188,636,0.812,2740
1991,Dana,4: mostly gendered,0.878,2413,0.122,335
1991,Jessie,1: most neutral,0.487,1116,0.513,1176
1991,Jaime,2: very neutral,0.339,740,0.661,1446
1991,Mackenzie,3: somewhat neutral,0.79,1495,0.21,398
1991,Kasey,3: somewhat neutral,0.737,1305,0.263,465
1991,Robin,4: mostly gendered,0.801,1233,0.199,306
1991,Kendall,1: most neutral,0.442,667,0.558,843
1991,Lee,4: mostly gendered,0.111,162,0.889,1299
1991,Micah,4: mostly gendered,0.182,252,0.818,1136
1991,Ashton,1: most neutral,0.518,718,0.482,668
1991,Tracy,3: somewhat neutral,0.736,993,0.264,356
1991,Riley,3: somewhat neutral,0.248,286,0.752,865
1991,Guadalupe,3: somewhat neutral,0.76,850,0.24,269
1991,Aubrey,4: mostly gendered,0.829,923,0.171,190
1991,Skyler,3: somewhat neutral,0.203,224,0.797,881
1991,Francis,4: mostly gendered,0.164,162,0.836,823
1991,Rene,4: mostly gendered,0.136,131,0.864,834
1991,Devan,1: most neutral,0.469,449,0.531,509
1991,Diamond,4: mostly gendered,0.9,826,0.1,92
1991,Kerry,1: most neutral,0.535,477,0.465,414
1991,Jordon,4: mostly gendered,0.157,133,0.843,716
1991,Tristan,4: mostly gendered,0.138,116,0.862,724
1991,Noel,2: very neutral,0.334,269,0.666,536
1991,Dallas,4: mostly gendered,0.129,103,0.871,693
1991,Skylar,1: most neutral,0.467,364,0.533,415
1991,Paris,2: very neutral,0.62,483,0.38,296
1991,Mckenzie,4: mostly gendered,0.896,677,0.104,79
1991,Cristian,4: mostly gendered,0.11,83,0.89,669
1991,Avery,1: most neutral,0.459,339,0.541,400
1991,Ali,1: most neutral,0.414,300,0.586,424
1991,Kristian,1: most neutral,0.476,342,0.524,377
1991,Cassidy,4: mostly gendered,0.857,610,0.143,102
1991,Sidney,1: most neutral,0.459,325,0.541,383
1991,Blair,2: very neutral,0.621,438,0.379,267
1991,Loren,1: most neutral,0.581,400,0.419,289
1991,Harley,1: most neutral,0.474,316,0.526,350
1991,Carson,4: mostly gendered,0.194,129,0.806,537
1991,Charlie,3: somewhat neutral,0.201,130,0.799,518
1991,Jackie,2: very neutral,0.601,388,0.399,258
1991,Quinn,4: mostly gendered,0.184,107,0.816,476
1991,Jean,1: most neutral,0.472,274,0.528,306
1991,Kameron,4: mostly gendered,0.116,67,0.884,511
1991,Baby,1: most neutral,0.456,263,0.544,314
1991,Chandler,4: mostly gendered,0.162,90,0.838,467
1991,Unknown,1: most neutral,0.463,258,0.537,299
1991,Tayler,4: mostly gendered,0.809,441,0.191,104
1991,Stevie,2: very neutral,0.667,358,0.333,179
1991,Tracey,4: mostly gendered,0.84,432,0.16,82
1991,Frankie,3: somewhat neutral,0.275,138,0.725,363
1991,Keegan,4: mostly gendered,0.112,56,0.888,442
1991,Kacey,4: mostly gendered,0.868,402,0.132,61
1991,Jayme,3: somewhat neutral,0.774,356,0.226,104
1991,Domonique,2: very neutral,0.666,299,0.334,150
1991,Shea,1: most neutral,0.595,266,0.405,181
1991,Dominque,1: most neutral,0.501,221,0.499,220
1991,Dorian,4: mostly gendered,0.165,72,0.835,364
1991,Elisha,2: very neutral,0.681,297,0.319,139
1991,Sage,2: very neutral,0.394,167,0.606,257
1991,Infant,1: most neutral,0.448,186,0.552,229
1991,Lynn,4: mostly gendered,0.837,339,0.163,66
1991,Bobbie,4: mostly gendered,0.896,361,0.104,42
1991,Christen,4: mostly gendered,0.849,342,0.151,61
1991,Shayne,4: mostly gendered,0.114,45,0.886,351
1991,Jody,1: most neutral,0.456,169,0.544,202
1991,Addison,2: very neutral,0.302,105,0.698,243
1991,Skye,4: mostly gendered,0.876,303,0.124,43
1991,Lane,4: mostly gendered,0.157,54,0.843,289
1991,Devyn,3: somewhat neutral,0.722,242,0.278,93
1991,Johnnie,4: mostly gendered,0.112,37,0.888,293
1991,Eden,4: mostly gendered,0.889,289,0.111,36
1991,Kori,4: mostly gendered,0.858,277,0.142,46
1991,Kirby,1: most neutral,0.447,143,0.553,177
1991,Darian,4: mostly gendered,0.123,38,0.877,271
1991,Codi,1: most neutral,0.519,160,0.481,148
1991,Cori,4: mostly gendered,0.873,269,0.127,39
1991,Marion,1: most neutral,0.521,158,0.479,145
1991,Codie,2: very neutral,0.307,92,0.693,208
1991,Brook,4: mostly gendered,0.803,236,0.197,58
1991,Joan,4: mostly gendered,0.871,256,0.129,38
1991,Tory,2: very neutral,0.313,91,0.687,200
1991,Deven,3: somewhat neutral,0.252,73,0.748,217
1991,Toby,4: mostly gendered,0.111,32,0.889,257
1991,Kelby,2: very neutral,0.325,90,0.675,187
1991,Shay,1: most neutral,0.432,117,0.568,154
1991,Stormy,4: mostly gendered,0.862,232,0.138,37
1991,Kim,3: somewhat neutral,0.775,207,0.225,60
1991,Jessi,4: mostly gendered,0.844,221,0.156,41
1991,Rikki,4: mostly gendered,0.888,231,0.112,29
1991,Billie,4: mostly gendered,0.822,212,0.178,46
1991,Regan,4: mostly gendered,0.808,206,0.192,49
1991,Shaquille,3: somewhat neutral,0.207,52,0.793,199
1991,Carey,1: most neutral,0.478,120,0.522,131
1991,Rashawn,4: mostly gendered,0.124,30,0.876,211
1991,London,1: most neutral,0.527,127,0.473,114
1991,Jorden,2: very neutral,0.357,84,0.643,151
1991,Jessy,2: very neutral,0.339,78,0.661,152
1991,Kendal,1: most neutral,0.472,108,0.528,121
1991,Kellen,4: mostly gendered,0.171,39,0.829,189
1991,Kolby,4: mostly gendered,0.101,23,0.899,205
1991,Unnamed,1: most neutral,0.462,103,0.538,120
1991,Dusty,3: somewhat neutral,0.238,53,0.762,170
1991,Jourdan,2: very neutral,0.648,140,0.352,76
1991,Spenser,4: mostly gendered,0.146,31,0.854,182
1991,Sunny,1: most neutral,0.528,112,0.472,100
1991,Montana,1: most neutral,0.557,117,0.443,93
1991,Mikel,4: mostly gendered,0.11,23,0.89,186
1991,Kai,3: somewhat neutral,0.255,53,0.745,155
1991,Payton,3: somewhat neutral,0.216,45,0.784,163
1991,Kacy,4: mostly gendered,0.86,178,0.14,29
1991,Santana,4: mostly gendered,0.854,175,0.146,30
1991,Rosario,3: somewhat neutral,0.77,157,0.23,47
1991,Darien,4: mostly gendered,0.106,21,0.894,178
1991,Kenyatta,3: somewhat neutral,0.759,151,0.241,48
1991,Lashawn,2: very neutral,0.638,125,0.362,71
1991,Channing,2: very neutral,0.387,75,0.613,119
1991,Peyton,2: very neutral,0.347,67,0.653,126
1991,Shae,3: somewhat neutral,0.724,139,0.276,53
1991,Robbie,3: somewhat neutral,0.212,40,0.788,149
1991,Trinity,3: somewhat neutral,0.789,146,0.211,39
1991,August,4: mostly gendered,0.164,30,0.836,153
