year,name,category,ratio_f,number_f,ratio_m,number_m
1921,Willie,2: very neutral,0.366,3748,0.634,6490
1921,Marion,3: somewhat neutral,0.772,5814,0.228,1716
1921,Jessie,2: very neutral,0.68,3225,0.32,1517
1921,Lee,4: mostly gendered,0.163,459,0.837,2354
1921,Johnnie,2: very neutral,0.359,909,0.641,1624
1921,Eddie,4: mostly gendered,0.18,331,0.82,1511
1921,Billie,2: very neutral,0.669,1104,0.331,547
1921,Laverne,3: somewhat neutral,0.742,1163,0.258,405
1921,Jimmie,3: somewhat neutral,0.286,422,0.714,1051
1921,Cleo,3: somewhat neutral,0.742,992,0.258,345
1921,Jerry,4: mostly gendered,0.129,165,0.871,1114
1921,Merle,2: very neutral,0.347,442,0.653,833
1921,Ollie,3: somewhat neutral,0.758,912,0.242,291
1921,Carmen,3: somewhat neutral,0.711,776,0.289,316
1921,Gene,4: mostly gendered,0.173,183,0.827,873
1921,Ora,4: mostly gendered,0.854,835,0.146,143
1921,Jewell,4: mostly gendered,0.881,857,0.119,116
1921,Bennie,4: mostly gendered,0.176,165,0.824,775
1921,Jewel,4: mostly gendered,0.853,784,0.147,135
1921,Johnie,3: somewhat neutral,0.213,169,0.787,626
1921,Fay,4: mostly gendered,0.827,612,0.173,128
1921,Freddie,3: somewhat neutral,0.255,170,0.745,497
1921,Tommie,2: very neutral,0.381,252,0.619,409
1921,Connie,4: mostly gendered,0.863,531,0.137,84
1921,Patsy,1: most neutral,0.421,236,0.579,324
1921,Frankie,4: mostly gendered,0.829,450,0.171,93
1921,Guadalupe,2: very neutral,0.676,365,0.324,175
1921,Odell,2: very neutral,0.345,171,0.655,324
1921,Allie,4: mostly gendered,0.875,428,0.125,61
1921,Bobbie,3: somewhat neutral,0.717,342,0.283,135
1921,Alva,2: very neutral,0.363,165,0.637,289
1921,Joy,4: mostly gendered,0.893,392,0.107,47
1921,Lynn,4: mostly gendered,0.139,59,0.861,366
1921,Lavern,2: very neutral,0.356,140,0.644,253
1921,Lupe,3: somewhat neutral,0.786,302,0.214,82
1921,Gail,1: most neutral,0.535,204,0.465,177
1921,Trinidad,1: most neutral,0.592,216,0.408,149
1921,Kay,4: mostly gendered,0.835,304,0.165,60
1921,Clair,4: mostly gendered,0.101,36,0.899,321
1921,Sammie,3: somewhat neutral,0.231,81,0.769,270
1921,Hollis,4: mostly gendered,0.12,40,0.88,294
1921,Clare,3: somewhat neutral,0.724,241,0.276,92
1921,Bobby,4: mostly gendered,0.141,45,0.859,274
1921,Beryl,3: somewhat neutral,0.788,238,0.212,64
1921,Dorris,4: mostly gendered,0.847,254,0.153,46
1921,Pat,3: somewhat neutral,0.252,75,0.748,223
1921,Hallie,4: mostly gendered,0.853,238,0.147,41
1921,Garnet,4: mostly gendered,0.802,203,0.198,50
1921,Arlie,2: very neutral,0.317,79,0.683,170
1921,Gale,4: mostly gendered,0.167,41,0.833,205
1921,Augustine,2: very neutral,0.336,79,0.664,156
1921,Vernice,4: mostly gendered,0.868,197,0.132,30
1921,Terry,1: most neutral,0.429,94,0.571,125
1921,Ardis,4: mostly gendered,0.872,190,0.128,28
1921,Artie,3: somewhat neutral,0.729,156,0.271,58
1921,Alpha,4: mostly gendered,0.856,179,0.144,30
1921,Ivy,2: very neutral,0.688,143,0.312,65
1921,Rene,3: somewhat neutral,0.206,42,0.794,162
1921,Theo,1: most neutral,0.473,96,0.527,107
1921,Meredith,1: most neutral,0.495,99,0.505,101
1921,Dana,1: most neutral,0.454,89,0.546,107
1921,Sydney,4: mostly gendered,0.124,24,0.876,169
1921,Delma,3: somewhat neutral,0.785,150,0.215,41
1921,Camille,4: mostly gendered,0.81,153,0.19,36
1921,Claudie,1: most neutral,0.519,97,0.481,90
1921,Noble,4: mostly gendered,0.11,20,0.89,161
1921,Jackie,3: somewhat neutral,0.783,141,0.217,39
1921,Verne,4: mostly gendered,0.1,18,0.9,162
1921,Otha,3: somewhat neutral,0.244,44,0.756,136
1921,Vernie,1: most neutral,0.552,95,0.448,77
1921,Eldred,3: somewhat neutral,0.274,46,0.726,122
1921,Ocie,2: very neutral,0.687,112,0.313,51
1921,Gayle,2: very neutral,0.65,106,0.35,57
1921,Carrol,4: mostly gendered,0.117,19,0.883,143
1921,Carmel,3: somewhat neutral,0.756,121,0.244,39
1921,Dee,3: somewhat neutral,0.25,40,0.75,120
1921,Garnett,1: most neutral,0.509,81,0.491,78
1921,Santos,2: very neutral,0.372,58,0.628,98
1921,Roma,4: mostly gendered,0.886,132,0.114,17
1921,Kelly,4: mostly gendered,0.101,15,0.899,133
1921,Lennie,3: somewhat neutral,0.776,114,0.224,33
1921,Larue,4: mostly gendered,0.844,124,0.156,23
1921,Lacy,3: somewhat neutral,0.205,30,0.795,116
1921,Maxie,1: most neutral,0.596,87,0.404,59
1921,Rosario,3: somewhat neutral,0.234,34,0.766,111
1921,Estell,4: mostly gendered,0.834,121,0.166,24
1921,Vernell,4: mostly gendered,0.839,120,0.161,23
1921,Avery,4: mostly gendered,0.134,19,0.866,123
1921,Valentine,3: somewhat neutral,0.254,35,0.746,103
1921,Bethel,4: mostly gendered,0.824,112,0.176,24
1921,Lavon,3: somewhat neutral,0.731,98,0.269,36
1921,Alvie,4: mostly gendered,0.191,25,0.809,106
1921,Mickey,2: very neutral,0.603,79,0.397,52
1921,Ardell,1: most neutral,0.5,65,0.5,65
1921,Cruz,1: most neutral,0.54,68,0.46,58
1921,Donnie,3: somewhat neutral,0.734,91,0.266,33
1921,Jonnie,2: very neutral,0.633,76,0.367,44
1921,Ivory,2: very neutral,0.333,40,0.667,80
1921,Mozell,4: mostly gendered,0.881,104,0.119,14
1921,Laurel,1: most neutral,0.534,63,0.466,55
1921,Lovie,4: mostly gendered,0.88,103,0.12,14
1921,Golden,1: most neutral,0.5,58,0.5,58
1921,Marcel,4: mostly gendered,0.129,15,0.871,101
1921,Elzie,4: mostly gendered,0.138,16,0.862,100
1921,Dorsey,4: mostly gendered,0.13,15,0.87,100
1921,Bernie,3: somewhat neutral,0.226,26,0.774,89
1921,Estel,4: mostly gendered,0.187,20,0.813,87
1921,Beverley,4: mostly gendered,0.877,93,0.123,13
1921,Ossie,3: somewhat neutral,0.743,78,0.257,27
1921,Loyce,3: somewhat neutral,0.79,83,0.21,22
1921,Elvie,4: mostly gendered,0.837,87,0.163,17
1921,Myrle,4: mostly gendered,0.804,82,0.196,20
1921,Ellie,4: mostly gendered,0.824,84,0.176,18
1921,Early,4: mostly gendered,0.141,14,0.859,85
1921,Burnice,2: very neutral,0.604,58,0.396,38
1921,Myrl,1: most neutral,0.552,53,0.448,43
1921,Jamie,2: very neutral,0.625,60,0.375,36
1921,Concepcion,4: mostly gendered,0.832,79,0.168,16
1921,Oral,4: mostly gendered,0.149,14,0.851,80
1921,Loy,4: mostly gendered,0.149,14,0.851,80
1921,Luverne,1: most neutral,0.452,42,0.548,51
1921,Allison,2: very neutral,0.348,32,0.652,60
1921,Tracy,3: somewhat neutral,0.293,27,0.707,65
1921,Odie,1: most neutral,0.457,42,0.543,50
1921,Lorenza,1: most neutral,0.495,45,0.505,46
1921,Hildred,4: mostly gendered,0.835,76,0.165,15
1921,Dexter,4: mostly gendered,0.111,10,0.889,80
1921,Jettie,4: mostly gendered,0.9,81,0.1,9
1921,Romaine,4: mostly gendered,0.876,78,0.124,11
1921,Cary,4: mostly gendered,0.138,12,0.862,75
1921,Angel,4: mostly gendered,0.195,17,0.805,70
1921,Afton,3: somewhat neutral,0.77,67,0.23,20
1921,Cleon,4: mostly gendered,0.128,11,0.872,75
1921,Elza,3: somewhat neutral,0.259,22,0.741,63
1921,Audry,3: somewhat neutral,0.706,60,0.294,25
1921,Gerry,3: somewhat neutral,0.786,66,0.214,18
1921,Audie,2: very neutral,0.69,58,0.31,26
1921,Vester,4: mostly gendered,0.169,14,0.831,69
1921,Burnell,3: somewhat neutral,0.22,18,0.78,64
1921,Alois,4: mostly gendered,0.11,9,0.89,73
1921,Toby,3: somewhat neutral,0.72,59,0.28,23
1921,Merlyn,2: very neutral,0.305,25,0.695,57
1921,Gay,2: very neutral,0.691,56,0.309,25
1921,Verle,2: very neutral,0.321,26,0.679,55
1921,Foy,4: mostly gendered,0.16,13,0.84,68
1921,Verlin,3: somewhat neutral,0.213,17,0.788,63
1921,Wm,4: mostly gendered,0.125,10,0.875,70
1921,Ludie,4: mostly gendered,0.875,70,0.125,10
1921,Obie,4: mostly gendered,0.127,10,0.873,69
1921,Earlie,2: very neutral,0.342,27,0.658,52
1921,Carey,4: mostly gendered,0.139,11,0.861,68
1921,Regis,4: mostly gendered,0.103,8,0.897,70
1921,Clovis,4: mostly gendered,0.195,15,0.805,62
1921,Artis,3: somewhat neutral,0.208,16,0.792,61
1921,Verlie,4: mostly gendered,0.895,68,0.105,8
1921,Dell,1: most neutral,0.5,38,0.5,38
