year,name,category,ratio_f,number_f,ratio_m,number_m
2008,Riley,1: most neutral,0.583,5770,0.417,4130
2008,Hayden,2: very neutral,0.309,2662,0.691,5946
2008,Peyton,1: most neutral,0.595,4732,0.405,3222
2008,Dakota,1: most neutral,0.439,1286,0.561,1642
2008,Skyler,2: very neutral,0.369,765,0.631,1310
2008,Quinn,2: very neutral,0.33,599,0.67,1216
2008,Amari,1: most neutral,0.466,829,0.534,951
2008,Emerson,2: very neutral,0.666,1163,0.334,584
2008,Casey,1: most neutral,0.41,677,0.59,976
2008,Rowan,1: most neutral,0.409,674,0.591,972
2008,Justice,1: most neutral,0.457,570,0.543,677
2008,Harley,2: very neutral,0.649,780,0.351,421
2008,Phoenix,2: very neutral,0.364,425,0.636,743
2008,Ali,2: very neutral,0.301,320,0.699,742
2008,Jaylin,1: most neutral,0.5,524,0.5,525
2008,Sage,2: very neutral,0.697,690,0.303,300
2008,Emery,2: very neutral,0.692,680,0.308,302
2008,Jessie,1: most neutral,0.503,493,0.497,488
2008,Sidney,2: very neutral,0.683,583,0.317,270
2008,Armani,1: most neutral,0.468,388,0.532,441
2008,Jaidyn,2: very neutral,0.67,549,0.33,270
2008,Kamari,2: very neutral,0.378,296,0.622,487
2008,Finley,2: very neutral,0.635,463,0.365,266
2008,Kasey,2: very neutral,0.621,440,0.379,268
2008,Dominique,1: most neutral,0.566,376,0.434,288
2008,Rory,1: most neutral,0.495,275,0.505,281
2008,Devyn,1: most neutral,0.489,243,0.511,254
2008,Haiden,2: very neutral,0.32,134,0.68,285
2008,Shea,2: very neutral,0.676,278,0.324,133
2008,Tegan,2: very neutral,0.607,244,0.393,158
2008,Milan,1: most neutral,0.595,239,0.405,163
2008,Reilly,1: most neutral,0.479,192,0.521,209
2008,Jaedyn,1: most neutral,0.509,197,0.491,190
2008,Leighton,1: most neutral,0.573,213,0.427,159
2008,Kadyn,2: very neutral,0.396,144,0.604,220
2008,Azariah,2: very neutral,0.695,248,0.305,109
2008,Emory,2: very neutral,0.618,215,0.382,133
2008,Ryley,1: most neutral,0.524,172,0.476,156
2008,Arya,2: very neutral,0.643,205,0.357,114
2008,Bentley,2: very neutral,0.3,93,0.7,217
2008,Remy,2: very neutral,0.377,116,0.623,192
2008,Robin,2: very neutral,0.612,188,0.388,119
2008,Camdyn,1: most neutral,0.558,168,0.442,133
2008,Landry,1: most neutral,0.52,156,0.48,144
2008,Jael,1: most neutral,0.568,167,0.432,127
2008,Noa,2: very neutral,0.686,199,0.314,91
2008,Austyn,2: very neutral,0.399,105,0.601,158
2008,Rian,1: most neutral,0.426,104,0.574,140
2008,Jackie,1: most neutral,0.564,136,0.436,105
2008,Tristyn,1: most neutral,0.464,111,0.536,128
