year,name,category,ratio_f,number_f,ratio_m,number_m
2010,Riley,2: very neutral,0.603,5541,0.397,3644
2010,Peyton,2: very neutral,0.653,4969,0.347,2643
2010,Hayden,2: very neutral,0.311,1892,0.689,4191
2010,Quinn,1: most neutral,0.508,1279,0.492,1237
2010,Dakota,1: most neutral,0.501,1142,0.499,1139
2010,Charlie,2: very neutral,0.319,670,0.681,1430
2010,Skyler,2: very neutral,0.326,639,0.674,1320
2010,Amari,2: very neutral,0.397,661,0.603,1004
2010,Emerson,2: very neutral,0.614,1010,0.386,636
2010,Rowan,2: very neutral,0.389,608,0.611,955
2010,Ali,2: very neutral,0.313,387,0.687,849
2010,Phoenix,2: very neutral,0.362,435,0.638,766
2010,Finley,2: very neutral,0.651,780,0.349,419
2010,Casey,1: most neutral,0.407,484,0.593,706
2010,Harley,2: very neutral,0.616,716,0.384,446
2010,Justice,1: most neutral,0.483,549,0.517,587
2010,Armani,2: very neutral,0.383,330,0.617,531
2010,Jaylin,1: most neutral,0.568,479,0.432,365
2010,Jessie,1: most neutral,0.508,419,0.492,406
2010,Kamari,2: very neutral,0.326,227,0.674,470
2010,Sidney,2: very neutral,0.625,432,0.375,259
2010,Jadyn,2: very neutral,0.668,460,0.332,229
2010,Leighton,2: very neutral,0.675,451,0.325,217
2010,Jaidyn,1: most neutral,0.588,347,0.412,243
2010,Channing,2: very neutral,0.354,204,0.646,373
2010,Rory,1: most neutral,0.446,245,0.554,304
2010,Campbell,2: very neutral,0.657,360,0.343,188
2010,Dominique,1: most neutral,0.538,288,0.462,247
2010,Kasey,2: very neutral,0.661,345,0.339,177
2010,Devyn,1: most neutral,0.538,254,0.462,218
2010,Ellis,2: very neutral,0.325,151,0.675,314
2010,Landry,1: most neutral,0.474,208,0.526,231
2010,Emory,1: most neutral,0.557,231,0.443,184
2010,Tegan,2: very neutral,0.671,275,0.329,135
2010,Azariah,2: very neutral,0.686,264,0.314,121
2010,Remy,2: very neutral,0.341,126,0.659,243
2010,Camdyn,1: most neutral,0.431,157,0.569,207
2010,Jaedyn,1: most neutral,0.521,175,0.479,161
2010,Yael,2: very neutral,0.344,115,0.656,219
2010,Shea,2: very neutral,0.618,199,0.382,123
2010,Haiden,2: very neutral,0.339,109,0.661,213
2010,Jordin,2: very neutral,0.645,205,0.355,113
2010,Ryley,1: most neutral,0.484,151,0.516,161
2010,Austyn,1: most neutral,0.485,149,0.515,158
2010,Jael,1: most neutral,0.526,161,0.474,145
2010,Reilly,1: most neutral,0.46,139,0.54,163
2010,Carsyn,1: most neutral,0.584,163,0.416,116
2010,Braylin,1: most neutral,0.401,109,0.599,163
2010,Aven,1: most neutral,0.483,130,0.517,139
2010,Kamdyn,1: most neutral,0.442,118,0.558,149
