year,name,category,ratio_f,number_f,ratio_m,number_m
1957,Lee,2: very neutral,0.338,1836,0.662,3589
1957,Jackie,1: most neutral,0.581,2363,0.419,1707
1957,Dana,1: most neutral,0.598,2407,0.402,1619
1957,Kelly,1: most neutral,0.504,1904,0.496,1872
1957,Tracy,2: very neutral,0.63,1964,0.37,1155
1957,Kerry,2: very neutral,0.317,812,0.683,1748
1957,Jessie,2: very neutral,0.373,634,0.627,1067
1957,Marion,2: very neutral,0.634,1054,0.366,609
1957,Shawn,1: most neutral,0.434,696,0.566,908
1957,Pat,1: most neutral,0.563,815,0.437,633
1957,Rene,1: most neutral,0.533,635,0.467,556
1957,Frankie,2: very neutral,0.337,379,0.663,745
1957,Robbie,1: most neutral,0.567,486,0.433,371
1957,Guadalupe,2: very neutral,0.669,532,0.331,263
1957,Kris,1: most neutral,0.541,420,0.459,356
1957,Unknown,1: most neutral,0.451,323,0.549,393
1957,Lavern,2: very neutral,0.673,185,0.327,90
1957,Ollie,2: very neutral,0.613,168,0.387,106
1957,Lindsey,2: very neutral,0.361,84,0.639,149
1957,Val,2: very neutral,0.392,91,0.608,141
1957,Hollis,2: very neutral,0.375,75,0.625,125
1957,Lindsay,1: most neutral,0.505,98,0.495,96
1957,Cleo,1: most neutral,0.577,105,0.423,77
1957,Vernell,2: very neutral,0.671,114,0.329,56
1957,Sydney,2: very neutral,0.692,117,0.308,52
1957,Augustine,2: very neutral,0.315,45,0.685,98
1957,Cris,1: most neutral,0.479,67,0.521,73
1957,Alva,1: most neutral,0.58,80,0.42,58
1957,Kit,1: most neutral,0.438,60,0.562,77
1957,Dell,2: very neutral,0.364,48,0.636,84
1957,Cruz,1: most neutral,0.402,53,0.598,79
1957,Courtney,1: most neutral,0.411,53,0.589,76
1957,Dorian,1: most neutral,0.496,63,0.504,64
1957,Lennie,2: very neutral,0.333,41,0.667,82
1957,Jonnie,2: very neutral,0.672,78,0.328,38
1957,Dann,2: very neutral,0.388,45,0.612,71
1957,Andra,1: most neutral,0.556,55,0.444,44
1957,Lorenza,2: very neutral,0.372,35,0.628,59
1957,Carrol,2: very neutral,0.626,57,0.374,34
1957,Trinidad,1: most neutral,0.422,35,0.578,48
1957,Paris,2: very neutral,0.386,32,0.614,51
1957,Devon,1: most neutral,0.5,41,0.5,41
1957,Kem,2: very neutral,0.32,24,0.68,51
1957,Dru,2: very neutral,0.662,49,0.338,25
1957,Marlyn,2: very neutral,0.658,48,0.342,25
1957,Terrill,2: very neutral,0.357,25,0.643,45
1957,Jamey,2: very neutral,0.371,26,0.629,44
1957,Kary,1: most neutral,0.492,31,0.508,32
1957,Allyn,2: very neutral,0.306,19,0.694,43
1957,Lugene,2: very neutral,0.689,42,0.311,19
