year,name,category,ratio_f,number_f,ratio_m,number_m
1958,Kelly,2: very neutral,0.66,4473,0.34,2300
1958,Lee,2: very neutral,0.326,1697,0.674,3513
1958,Jackie,2: very neutral,0.639,2659,0.361,1505
1958,Dana,2: very neutral,0.609,2388,0.391,1534
1958,Tracy,2: very neutral,0.628,2109,0.372,1250
1958,Kerry,2: very neutral,0.359,806,0.641,1439
1958,Jamie,2: very neutral,0.671,1311,0.329,643
1958,Shawn,2: very neutral,0.388,750,0.612,1185
1958,Pat,1: most neutral,0.552,1044,0.448,847
1958,Marion,2: very neutral,0.644,1054,0.356,583
1958,Jessie,2: very neutral,0.366,587,0.634,1017
1958,Rene,1: most neutral,0.53,621,0.47,551
1958,Frankie,2: very neutral,0.32,353,0.68,751
1958,Kris,1: most neutral,0.565,568,0.435,437
1958,Robbie,1: most neutral,0.536,467,0.464,404
1958,Guadalupe,2: very neutral,0.619,475,0.381,292
1958,Unknown,1: most neutral,0.438,209,0.562,268
1958,Ollie,1: most neutral,0.533,145,0.467,127
1958,Lavern,2: very neutral,0.668,161,0.332,80
1958,Val,1: most neutral,0.464,110,0.536,127
1958,Hollis,2: very neutral,0.32,74,0.68,157
1958,Lindsey,2: very neutral,0.308,65,0.692,146
1958,Sydney,2: very neutral,0.607,105,0.393,68
1958,Lindsay,1: most neutral,0.476,81,0.524,89
1958,Cleo,2: very neutral,0.635,99,0.365,57
1958,Cris,2: very neutral,0.373,57,0.627,96
1958,Andra,2: very neutral,0.699,107,0.301,46
1958,Courtney,1: most neutral,0.477,71,0.523,78
1958,Cruz,2: very neutral,0.351,52,0.649,96
1958,Alva,1: most neutral,0.557,73,0.443,58
1958,Jayme,2: very neutral,0.677,88,0.323,42
1958,Clair,2: very neutral,0.323,40,0.677,84
1958,Dorian,1: most neutral,0.534,62,0.466,54
1958,Dell,2: very neutral,0.357,41,0.643,74
1958,Ashley,2: very neutral,0.336,38,0.664,75
1958,Kit,2: very neutral,0.393,44,0.607,68
1958,Brooke,2: very neutral,0.68,68,0.32,32
1958,Jonnie,2: very neutral,0.609,56,0.391,36
1958,Dann,2: very neutral,0.311,28,0.689,62
1958,Jamey,2: very neutral,0.337,30,0.663,59
1958,Dayle,2: very neutral,0.636,56,0.364,32
1958,Devon,1: most neutral,0.452,38,0.548,46
1958,Michal,2: very neutral,0.346,28,0.654,53
1958,Nickie,1: most neutral,0.513,40,0.487,38
1958,Kary,2: very neutral,0.351,27,0.649,50
1958,Trinidad,2: very neutral,0.378,28,0.622,46
1958,Terrill,2: very neutral,0.348,24,0.652,45
1958,Darby,1: most neutral,0.493,34,0.507,35
1958,Paris,2: very neutral,0.328,22,0.672,45
1958,Kem,2: very neutral,0.323,21,0.677,44
