year,name,category,ratio_f,number_f,ratio_m,number_m
1995,Jordan,2: very neutral,0.323,6481,0.677,13568
1995,Angel,2: very neutral,0.317,1733,0.683,3734
1995,Casey,1: most neutral,0.501,2638,0.499,2630
1995,Riley,2: very neutral,0.336,969,0.664,1918
1995,Kendall,2: very neutral,0.683,1548,0.317,720
1995,Jessie,1: most neutral,0.558,1138,0.442,903
1995,Jaime,2: very neutral,0.317,603,0.683,1299
1995,Ashton,1: most neutral,0.535,931,0.465,809
1995,Avery,2: very neutral,0.312,542,0.688,1195
1995,Justice,2: very neutral,0.635,1046,0.365,600
1995,Harley,1: most neutral,0.536,752,0.464,652
1995,Sidney,2: very neutral,0.682,883,0.318,412
1995,Darian,1: most neutral,0.534,680,0.466,594
1995,Skylar,1: most neutral,0.55,685,0.45,561
1995,Peyton,1: most neutral,0.565,588,0.435,453
1995,Payton,2: very neutral,0.615,638,0.385,400
1995,Devan,2: very neutral,0.33,295,0.67,599
1995,Kristian,2: very neutral,0.303,254,0.697,583
1995,Tracy,2: very neutral,0.671,557,0.329,273
1995,Ali,2: very neutral,0.361,291,0.639,516
1995,Noel,2: very neutral,0.303,226,0.697,521
1995,Paris,2: very neutral,0.699,474,0.301,204
1995,Addison,1: most neutral,0.473,314,0.527,350
1995,Baby,1: most neutral,0.48,308,0.52,334
1995,Sage,1: most neutral,0.531,288,0.469,254
1995,Montana,2: very neutral,0.637,341,0.363,194
1995,Devyn,1: most neutral,0.487,253,0.513,266
1995,Kerry,1: most neutral,0.59,296,0.41,206
1995,Unknown,1: most neutral,0.473,223,0.527,248
1995,Infant,1: most neutral,0.476,222,0.524,244
1995,Jean,2: very neutral,0.353,159,0.647,291
1995,Shea,1: most neutral,0.582,260,0.418,187
1995,Loren,1: most neutral,0.589,262,0.411,183
1995,Tristin,2: very neutral,0.333,144,0.667,288
1995,Elisha,1: most neutral,0.52,221,0.48,204
1995,Jackie,1: most neutral,0.594,237,0.406,162
1995,Kendal,2: very neutral,0.657,232,0.343,121
1995,Darrian,1: most neutral,0.493,144,0.507,148
1995,Shay,1: most neutral,0.554,160,0.446,129
1995,Kaelin,1: most neutral,0.569,160,0.431,121
1995,Dominque,2: very neutral,0.622,166,0.378,101
1995,Jorden,1: most neutral,0.419,111,0.581,154
1995,London,2: very neutral,0.614,153,0.386,96
1995,Tory,1: most neutral,0.403,100,0.597,148
1995,Jody,1: most neutral,0.49,121,0.51,126
1995,Storm,2: very neutral,0.327,80,0.673,165
1995,Codi,1: most neutral,0.514,125,0.486,118
1995,Codie,2: very neutral,0.332,78,0.668,157
1995,Phoenix,1: most neutral,0.42,97,0.58,134
1995,Armani,2: very neutral,0.374,86,0.626,144
