year,name,category,ratio_f,number_f,ratio_m,number_m
1950,Leslie,1: most neutral,0.522,2329,0.478,2133
1950,Jackie,2: very neutral,0.399,1276,0.601,1926
1950,Johnnie,2: very neutral,0.345,835,0.655,1588
1950,Marion,2: very neutral,0.628,1387,0.372,820
1950,Dana,1: most neutral,0.436,928,0.564,1199
1950,Jessie,1: most neutral,0.479,936,0.521,1020
1950,Kerry,2: very neutral,0.31,478,0.69,1063
1950,Frankie,1: most neutral,0.401,435,0.599,651
1950,Guadalupe,2: very neutral,0.645,657,0.355,361
1950,Gale,2: very neutral,0.665,662,0.335,333
1950,Unknown,1: most neutral,0.558,511,0.442,404
1950,Tommie,2: very neutral,0.301,257,0.699,596
1950,Pat,1: most neutral,0.534,440,0.466,384
1950,Rene,2: very neutral,0.363,222,0.637,389
1950,Ollie,2: very neutral,0.652,305,0.348,163
1950,Gerry,2: very neutral,0.346,154,0.654,291
1950,Tracy,1: most neutral,0.442,178,0.558,225
1950,Shelby,2: very neutral,0.634,248,0.366,143
1950,Shawn,1: most neutral,0.401,117,0.599,175
1950,Marty,2: very neutral,0.325,86,0.675,179
1950,Toby,1: most neutral,0.426,110,0.574,148
1950,Cleo,2: very neutral,0.609,156,0.391,100
1950,Leigh,2: very neutral,0.675,166,0.325,80
1950,Hollis,2: very neutral,0.332,71,0.668,143
1950,Lindsay,1: most neutral,0.545,116,0.455,97
1950,Lavern,2: very neutral,0.395,83,0.605,127
1950,Kris,1: most neutral,0.498,104,0.502,105
1950,Carrol,1: most neutral,0.472,85,0.528,95
1950,Alva,1: most neutral,0.452,80,0.548,97
1950,Stacy,1: most neutral,0.403,71,0.597,105
1950,Augustine,2: very neutral,0.31,49,0.69,109
1950,Lindsey,2: very neutral,0.325,51,0.675,106
1950,Stacey,2: very neutral,0.613,87,0.387,55
1950,Lavon,2: very neutral,0.654,89,0.346,47
1950,Cruz,2: very neutral,0.351,47,0.649,87
1950,Lindy,2: very neutral,0.674,89,0.326,43
1950,Terrill,2: very neutral,0.351,40,0.649,74
1950,Allyn,1: most neutral,0.575,65,0.425,48
1950,Ricki,2: very neutral,0.645,71,0.355,39
1950,Artie,1: most neutral,0.411,44,0.589,63
1950,Dell,2: very neutral,0.373,38,0.627,64
1950,Courtney,2: very neutral,0.373,38,0.627,64
1950,Trinidad,2: very neutral,0.379,36,0.621,59
1950,Maxie,2: very neutral,0.345,30,0.655,57
1950,Devon,1: most neutral,0.462,37,0.537,43
1950,Dorian,1: most neutral,0.468,37,0.532,42
1950,Michal,1: most neutral,0.526,41,0.474,37
1950,Layne,2: very neutral,0.333,26,0.667,52
1950,Lennie,1: most neutral,0.558,43,0.442,34
1950,Garnet,2: very neutral,0.688,53,0.312,24
