year,name,category,ratio_f,number_f,ratio_m,number_m
1989,Taylor,1: most neutral,0.456,4069,0.544,4856
1989,Casey,1: most neutral,0.444,3079,0.556,3852
1989,Angel,1: most neutral,0.441,1716,0.559,2175
1989,Dominique,1: most neutral,0.571,1641,0.429,1233
1989,Jessie,1: most neutral,0.503,1147,0.497,1133
1989,Jaime,2: very neutral,0.383,865,0.617,1395
1989,Ashton,2: very neutral,0.659,1027,0.341,532
1989,Kendall,1: most neutral,0.475,623,0.525,688
1989,Kerry,1: most neutral,0.579,560,0.421,408
1989,Noel,2: very neutral,0.327,273,0.673,561
1989,Jackie,2: very neutral,0.651,500,0.349,268
1989,Infant,1: most neutral,0.51,392,0.49,376
1989,Blair,2: very neutral,0.663,487,0.337,247
1989,Loren,1: most neutral,0.579,397,0.421,289
1989,Ali,1: most neutral,0.405,261,0.595,384
1989,Jean,1: most neutral,0.57,348,0.43,262
1989,Paris,2: very neutral,0.615,367,0.385,230
1989,Kristian,1: most neutral,0.587,310,0.413,218
1989,Devan,2: very neutral,0.317,166,0.683,357
1989,Sidney,2: very neutral,0.33,170,0.67,345
1989,Unknown,1: most neutral,0.489,251,0.511,262
1989,Baby,1: most neutral,0.459,226,0.541,266
1989,Shea,1: most neutral,0.514,231,0.486,218
1989,Jody,1: most neutral,0.509,227,0.491,219
1989,Skylar,2: very neutral,0.3,127,0.7,296
1989,Dominque,1: most neutral,0.518,192,0.482,179
1989,Kirby,1: most neutral,0.438,153,0.562,196
1989,Domonique,2: very neutral,0.684,212,0.316,98
1989,Marion,1: most neutral,0.505,152,0.495,149
1989,Carey,1: most neutral,0.48,131,0.52,142
1989,Shay,1: most neutral,0.502,124,0.498,123
1989,Kendal,1: most neutral,0.471,104,0.529,117
1989,Codi,2: very neutral,0.652,133,0.348,71
1989,Sunny,1: most neutral,0.581,115,0.419,83
1989,Lashawn,2: very neutral,0.673,132,0.327,64
1989,Channing,1: most neutral,0.422,81,0.578,111
1989,Unnamed,1: most neutral,0.474,91,0.526,101
1989,Jessy,2: very neutral,0.351,67,0.649,124
1989,London,1: most neutral,0.475,86,0.525,95
1989,Jourdan,2: very neutral,0.684,119,0.316,55
1989,Montana,1: most neutral,0.558,92,0.442,73
1989,Codie,1: most neutral,0.441,71,0.559,90
1989,Ivory,2: very neutral,0.646,104,0.354,57
1989,Torey,2: very neutral,0.327,50,0.673,103
1989,Jan,2: very neutral,0.311,46,0.689,102
1989,Jorden,1: most neutral,0.41,59,0.59,85
1989,Britt,1: most neutral,0.423,58,0.577,79
1989,Devyn,2: very neutral,0.615,83,0.385,52
1989,Nicola,2: very neutral,0.636,84,0.364,48
1989,Sage,2: very neutral,0.611,80,0.389,51
