year,name,category,ratio_f,number_f,ratio_m,number_m
1917,Willie,2: very neutral,0.37,3381,0.63,5751
1917,Johnnie,2: very neutral,0.331,695,0.669,1403
1917,Merle,2: very neutral,0.339,360,0.661,701
1917,Jimmie,2: very neutral,0.321,337,0.679,712
1917,Carmen,2: very neutral,0.684,559,0.316,258
1917,Tommie,2: very neutral,0.369,219,0.631,375
1917,Alva,2: very neutral,0.337,161,0.663,317
1917,Patsy,1: most neutral,0.437,191,0.563,246
1917,Odell,2: very neutral,0.367,150,0.633,259
1917,Gail,1: most neutral,0.579,217,0.421,158
1917,Guadalupe,2: very neutral,0.689,193,0.311,87
1917,Clare,2: very neutral,0.685,189,0.315,87
1917,Sammie,2: very neutral,0.369,100,0.631,171
1917,Lavern,2: very neutral,0.394,100,0.606,154
1917,Arlie,2: very neutral,0.322,66,0.678,139
1917,Gayle,2: very neutral,0.69,127,0.31,57
1917,Theo,1: most neutral,0.506,91,0.494,89
1917,Augustine,2: very neutral,0.32,54,0.68,115
1917,Claudie,2: very neutral,0.616,101,0.384,63
1917,Maxie,2: very neutral,0.604,96,0.396,63
1917,Valentine,2: very neutral,0.333,52,0.667,104
1917,Vernie,2: very neutral,0.656,101,0.344,53
1917,Trinidad,2: very neutral,0.61,94,0.39,60
1917,Dana,2: very neutral,0.359,55,0.641,98
1917,Terry,2: very neutral,0.333,46,0.667,92
1917,Meredith,1: most neutral,0.46,63,0.54,74
1917,Garnett,1: most neutral,0.485,66,0.515,70
1917,Ivory,1: most neutral,0.422,43,0.578,59
1917,Jonnie,1: most neutral,0.49,50,0.51,52
1917,Odie,1: most neutral,0.465,47,0.535,54
1917,Ardell,2: very neutral,0.62,62,0.38,38
1917,Laurel,1: most neutral,0.556,55,0.444,44
1917,Myrl,2: very neutral,0.611,58,0.389,37
1917,Santos,2: very neutral,0.347,33,0.653,62
1917,Bobby,2: very neutral,0.319,29,0.681,62
1917,Golden,1: most neutral,0.411,37,0.589,53
1917,Dell,1: most neutral,0.467,35,0.533,40
1917,Luverne,2: very neutral,0.662,49,0.338,25
1917,Burnice,2: very neutral,0.608,45,0.392,29
1917,Jamie,2: very neutral,0.616,45,0.384,28
1917,Laurie,1: most neutral,0.597,43,0.403,29
1917,Earlie,2: very neutral,0.324,23,0.676,48
1917,Verle,2: very neutral,0.371,26,0.629,44
1917,Cruz,1: most neutral,0.424,28,0.576,38
1917,Mickey,1: most neutral,0.462,30,0.538,35
1917,Ozie,1: most neutral,0.594,38,0.406,26
1917,Murl,2: very neutral,0.311,19,0.689,42
1917,Lorenza,2: very neutral,0.383,23,0.617,37
1917,Toby,2: very neutral,0.633,38,0.367,22
1917,Ozell,2: very neutral,0.698,37,0.302,16
