year,name,category,ratio_f,number_f,ratio_m,number_m
1942,Marion,2: very neutral,0.672,2153,0.328,1052
1942,Lynn,1: most neutral,0.556,1749,0.444,1394
1942,Jackie,2: very neutral,0.398,1223,0.602,1847
1942,Johnnie,1: most neutral,0.407,1069,0.593,1558
1942,Leslie,2: very neutral,0.325,834,0.675,1734
1942,Jessie,1: most neutral,0.581,1391,0.419,1003
1942,Jan,1: most neutral,0.511,534,0.489,512
1942,Frankie,1: most neutral,0.522,533,0.478,489
1942,Tommie,2: very neutral,0.379,367,0.621,602
1942,Merle,2: very neutral,0.384,275,0.616,442
1942,Gale,1: most neutral,0.551,365,0.449,298
1942,Ollie,2: very neutral,0.632,407,0.368,237
1942,Sammie,2: very neutral,0.3,180,0.7,420
1942,Gerry,1: most neutral,0.424,243,0.576,330
1942,Robin,1: most neutral,0.547,310,0.453,257
1942,Guadalupe,2: very neutral,0.606,292,0.394,190
1942,Dana,2: very neutral,0.66,314,0.34,162
1942,Cleo,2: very neutral,0.641,277,0.359,155
1942,Sydney,2: very neutral,0.652,187,0.348,100
1942,Toby,1: most neutral,0.563,156,0.437,121
1942,Carrol,1: most neutral,0.524,140,0.476,127
1942,Lavern,1: most neutral,0.408,104,0.592,151
1942,Alva,1: most neutral,0.41,91,0.59,131
1942,Tracy,2: very neutral,0.336,72,0.664,142
1942,Jamie,2: very neutral,0.682,120,0.318,56
1942,Lesley,2: very neutral,0.63,102,0.37,60
1942,Ivory,2: very neutral,0.377,58,0.623,96
1942,Santos,2: very neutral,0.322,49,0.678,103
1942,Kim,2: very neutral,0.397,58,0.603,88
1942,Augustine,2: very neutral,0.342,50,0.658,96
1942,Maxie,2: very neutral,0.315,46,0.685,100
1942,Jonnie,2: very neutral,0.667,90,0.333,45
1942,Marty,2: very neutral,0.333,43,0.667,86
1942,Cruz,2: very neutral,0.374,46,0.626,77
1942,Leigh,1: most neutral,0.425,51,0.575,69
1942,Artie,1: most neutral,0.55,61,0.45,50
1942,Ivy,2: very neutral,0.651,71,0.349,38
1942,Barrie,1: most neutral,0.453,48,0.547,58
1942,Rosario,2: very neutral,0.62,62,0.38,38
1942,Claudie,1: most neutral,0.404,38,0.596,56
1942,Trinidad,2: very neutral,0.385,35,0.615,56
1942,Jody,2: very neutral,0.659,60,0.341,31
1942,Lorenza,1: most neutral,0.478,43,0.522,47
1942,Sheridan,1: most neutral,0.5,44,0.5,44
1942,Ocie,1: most neutral,0.489,43,0.511,45
1942,Shelly,2: very neutral,0.648,57,0.352,31
1942,Dell,1: most neutral,0.4,34,0.6,51
1942,Garnett,1: most neutral,0.429,36,0.571,48
1942,Allison,1: most neutral,0.453,34,0.547,41
1942,Ardell,1: most neutral,0.425,31,0.575,42
