year,name,category,ratio_f,number_f,ratio_m,number_m
1985,Casey,1: most neutral,0.415,2478,0.585,3490
1985,Angel,1: most neutral,0.533,1781,0.467,1562
1985,Taylor,2: very neutral,0.369,1051,0.631,1794
1985,Jaime,1: most neutral,0.569,1558,0.431,1182
1985,Jessie,1: most neutral,0.496,1111,0.504,1131
1985,Kerry,1: most neutral,0.561,672,0.439,525
1985,Kendall,1: most neutral,0.49,447,0.51,466
1985,Ariel,2: very neutral,0.674,600,0.326,290
1985,Jackie,2: very neutral,0.662,586,0.338,299
1985,Jody,2: very neutral,0.625,491,0.375,295
1985,Noel,1: most neutral,0.404,302,0.596,445
1985,Jean,2: very neutral,0.651,466,0.349,250
1985,Loren,1: most neutral,0.441,298,0.559,377
1985,Kristian,2: very neutral,0.603,276,0.397,182
1985,Ali,2: very neutral,0.361,160,0.639,283
1985,Shea,1: most neutral,0.452,193,0.548,234
1985,Ashton,2: very neutral,0.359,129,0.641,230
1985,Kirby,2: very neutral,0.639,225,0.361,127
1985,Paris,1: most neutral,0.586,204,0.414,144
1985,Carey,1: most neutral,0.509,175,0.491,169
1985,Stevie,2: very neutral,0.648,215,0.352,117
1985,Marion,1: most neutral,0.522,168,0.478,154
1985,Tory,2: very neutral,0.311,79,0.689,175
1985,Quinn,2: very neutral,0.317,80,0.683,172
1985,Devan,2: very neutral,0.317,72,0.683,155
1985,Jan,1: most neutral,0.409,90,0.591,130
1985,Ivory,2: very neutral,0.667,134,0.333,67
1985,Lashawn,2: very neutral,0.677,130,0.323,62
1985,Baby,1: most neutral,0.524,100,0.476,91
1985,Jamey,2: very neutral,0.358,67,0.642,120
1985,Dakota,2: very neutral,0.36,62,0.64,110
1985,Trinity,2: very neutral,0.629,105,0.371,62
1985,Shay,1: most neutral,0.558,92,0.442,73
1985,Kendal,1: most neutral,0.574,93,0.426,69
1985,Michal,1: most neutral,0.57,90,0.43,68
1985,Keena,2: very neutral,0.695,105,0.305,46
1985,Tristen,1: most neutral,0.458,65,0.542,77
1985,Britt,1: most neutral,0.514,71,0.486,67
1985,Jessy,2: very neutral,0.323,42,0.677,88
1985,Kameron,2: very neutral,0.331,39,0.669,79
1985,Andra,2: very neutral,0.664,77,0.336,39
1985,Adrien,1: most neutral,0.4,46,0.6,69
1985,Montana,1: most neutral,0.491,52,0.509,54
1985,Tristin,1: most neutral,0.571,60,0.429,45
1985,Catlin,2: very neutral,0.343,35,0.657,67
1985,Nicky,2: very neutral,0.39,39,0.61,61
1985,Codie,2: very neutral,0.622,61,0.378,37
1985,Shiloh,1: most neutral,0.531,52,0.469,46
1985,Yuri,2: very neutral,0.691,67,0.309,30
1985,Charley,1: most neutral,0.479,46,0.521,50
