year,name,category,ratio_f,number_f,ratio_m,number_m
1933,Jessie,2: very neutral,0.626,1808,0.374,1078
1933,Johnnie,2: very neutral,0.376,879,0.624,1461
1933,Jackie,2: very neutral,0.343,700,0.657,1339
1933,Frankie,2: very neutral,0.655,569,0.345,300
1933,Tommie,2: very neutral,0.378,309,0.622,508
1933,Lynn,2: very neutral,0.354,289,0.646,528
1933,Cleo,2: very neutral,0.66,417,0.34,215
1933,Guadalupe,2: very neutral,0.66,311,0.34,160
1933,Sammie,2: very neutral,0.309,134,0.691,299
1933,Gayle,2: very neutral,0.657,239,0.343,125
1933,Lavern,2: very neutral,0.317,105,0.683,226
1933,Alva,1: most neutral,0.429,117,0.571,156
1933,Marlyn,2: very neutral,0.645,156,0.355,86
1933,Dana,1: most neutral,0.446,108,0.554,134
1933,Mickey,2: very neutral,0.361,83,0.639,147
1933,Jan,1: most neutral,0.572,115,0.428,86
1933,Gerry,1: most neutral,0.596,118,0.404,80
1933,Sydney,1: most neutral,0.552,107,0.448,87
1933,Lavon,2: very neutral,0.691,130,0.309,58
1933,Augustine,2: very neutral,0.348,62,0.652,116
1933,Dee,2: very neutral,0.385,62,0.615,99
1933,Maxie,1: most neutral,0.497,74,0.503,75
1933,Meredith,2: very neutral,0.63,85,0.37,50
1933,Santos,2: very neutral,0.343,46,0.657,88
1933,Claudie,1: most neutral,0.481,64,0.519,69
1933,Robin,1: most neutral,0.461,59,0.539,69
1933,Vernie,1: most neutral,0.534,63,0.466,55
1933,Ivory,2: very neutral,0.33,38,0.67,77
1933,Artie,2: very neutral,0.639,69,0.361,39
1933,Ardell,1: most neutral,0.546,59,0.454,49
1933,Jonnie,1: most neutral,0.581,61,0.419,44
1933,Kaye,2: very neutral,0.647,66,0.353,36
1933,Cruz,2: very neutral,0.373,38,0.627,64
1933,Theo,2: very neutral,0.386,39,0.614,62
1933,Garnett,1: most neutral,0.41,41,0.59,59
1933,Dell,1: most neutral,0.495,47,0.505,48
1933,Toby,2: very neutral,0.617,58,0.383,36
1933,Jamie,1: most neutral,0.521,49,0.479,45
1933,Ocie,1: most neutral,0.505,47,0.495,46
1933,Ossie,2: very neutral,0.637,51,0.362,29
1933,Trinidad,1: most neutral,0.494,38,0.506,39
1933,Sherrill,1: most neutral,0.487,37,0.513,39
1933,Laurie,1: most neutral,0.577,41,0.423,30
1933,Lorenza,1: most neutral,0.449,31,0.551,38
1933,Arliss,2: very neutral,0.647,44,0.353,24
1933,Arlis,1: most neutral,0.409,27,0.591,39
1933,Shannon,1: most neutral,0.46,29,0.54,34
1933,Earlie,2: very neutral,0.397,25,0.603,38
1933,Clemmie,2: very neutral,0.644,38,0.356,21
1933,Arlyn,2: very neutral,0.328,19,0.672,39
