year,name,category,ratio_f,number_f,ratio_m,number_m
2014,Riley,2: very neutral,0.662,4795,0.338,2445
2014,Hayden,2: very neutral,0.366,1665,0.634,2886
2014,Charlie,1: most neutral,0.459,1438,0.541,1693
2014,Emerson,2: very neutral,0.615,1683,0.385,1055
2014,Finley,2: very neutral,0.644,1510,0.356,833
2014,Rowan,2: very neutral,0.333,774,0.667,1547
2014,Dakota,1: most neutral,0.563,1147,0.437,890
2014,Skyler,1: most neutral,0.541,1084,0.459,919
2014,River,2: very neutral,0.362,706,0.638,1242
2014,Amari,2: very neutral,0.375,588,0.625,981
2014,Phoenix,1: most neutral,0.411,634,0.589,910
2014,Harley,2: very neutral,0.699,948,0.301,409
2014,Tatum,2: very neutral,0.642,833,0.358,465
2014,Justice,1: most neutral,0.591,763,0.409,527
2014,Sage,2: very neutral,0.674,842,0.326,408
2014,Milan,2: very neutral,0.361,425,0.639,753
2014,Rory,2: very neutral,0.306,330,0.694,748
2014,Armani,1: most neutral,0.427,425,0.573,571
2014,Jamie,2: very neutral,0.682,635,0.318,296
2014,Casey,1: most neutral,0.403,353,0.597,523
2014,Jessie,2: very neutral,0.643,507,0.357,282
2014,Lennon,1: most neutral,0.529,403,0.471,359
2014,Oakley,1: most neutral,0.478,364,0.522,397
2014,Royal,2: very neutral,0.342,254,0.658,489
2014,Remy,2: very neutral,0.398,281,0.602,425
2014,Lennox,2: very neutral,0.311,214,0.689,475
2014,Emory,1: most neutral,0.596,376,0.404,255
2014,Sutton,2: very neutral,0.637,361,0.363,206
2014,Azariah,1: most neutral,0.507,278,0.493,270
2014,Landry,1: most neutral,0.501,274,0.499,273
2014,Kamari,2: very neutral,0.362,184,0.638,324
2014,Jaylin,1: most neutral,0.595,291,0.405,198
2014,Sidney,2: very neutral,0.639,295,0.361,167
2014,Frankie,1: most neutral,0.488,216,0.512,227
2014,Robin,1: most neutral,0.542,226,0.458,191
2014,Camdyn,2: very neutral,0.332,138,0.668,278
2014,Campbell,1: most neutral,0.579,238,0.421,173
2014,Finnley,2: very neutral,0.348,139,0.652,260
2014,Devyn,2: very neutral,0.647,255,0.353,139
2014,Kasey,2: very neutral,0.637,247,0.363,141
2014,Austyn,2: very neutral,0.645,242,0.355,133
2014,Dominique,2: very neutral,0.395,144,0.605,221
2014,Kamdyn,2: very neutral,0.318,115,0.682,247
2014,Briar,1: most neutral,0.436,157,0.564,203
2014,Santana,2: very neutral,0.303,106,0.697,244
2014,Yael,2: very neutral,0.321,111,0.679,235
2014,Baylor,2: very neutral,0.366,126,0.634,218
2014,Shea,2: very neutral,0.66,206,0.34,106
2014,Denver,2: very neutral,0.397,124,0.603,188
2014,Braylin,2: very neutral,0.34,103,0.66,200
