year,name,category,ratio_f,number_f,ratio_m,number_m
1916,Willie,2: very neutral,0.355,3116,0.645,5660
1916,Johnnie,2: very neutral,0.341,676,0.659,1306
1916,Jimmie,2: very neutral,0.331,330,0.669,667
1916,Merle,2: very neutral,0.382,373,0.618,604
1916,Carmen,2: very neutral,0.648,508,0.352,276
1916,Tommie,2: very neutral,0.358,207,0.642,372
1916,Alva,1: most neutral,0.404,176,0.596,260
1916,Odell,1: most neutral,0.4,158,0.6,237
1916,Patsy,2: very neutral,0.328,125,0.672,256
1916,Gail,1: most neutral,0.565,196,0.435,151
1916,Guadalupe,2: very neutral,0.602,150,0.398,99
1916,Lavern,2: very neutral,0.309,64,0.691,143
1916,Theo,1: most neutral,0.505,98,0.495,96
1916,Vernie,2: very neutral,0.665,123,0.335,62
1916,Claudie,2: very neutral,0.605,104,0.395,68
1916,Gayle,2: very neutral,0.645,107,0.355,59
1916,Garnett,1: most neutral,0.556,84,0.444,67
1916,Augustine,2: very neutral,0.333,48,0.667,96
1916,Trinidad,1: most neutral,0.582,82,0.418,59
1916,Meredith,1: most neutral,0.489,66,0.511,69
1916,Dana,2: very neutral,0.346,45,0.654,85
1916,Maxie,2: very neutral,0.651,84,0.349,45
1916,Myrl,2: very neutral,0.656,84,0.344,44
1916,Ivory,2: very neutral,0.348,39,0.652,73
1916,Odie,1: most neutral,0.514,56,0.486,53
1916,Golden,1: most neutral,0.538,56,0.462,48
1916,Donnie,2: very neutral,0.657,67,0.343,35
1916,Ossie,2: very neutral,0.677,67,0.323,32
1916,Jonnie,1: most neutral,0.505,48,0.495,47
1916,Jamie,2: very neutral,0.611,55,0.389,35
1916,Ardell,2: very neutral,0.685,61,0.315,28
1916,Santos,1: most neutral,0.466,41,0.534,47
1916,Burnice,1: most neutral,0.529,46,0.471,41
1916,Dell,1: most neutral,0.5,43,0.5,43
1916,Bobby,2: very neutral,0.387,31,0.613,49
1916,Jule,2: very neutral,0.608,45,0.392,29
1916,Orel,2: very neutral,0.63,46,0.37,27
1916,Laurie,1: most neutral,0.569,41,0.431,31
1916,Mickey,1: most neutral,0.535,38,0.465,33
1916,Lorenza,1: most neutral,0.557,39,0.443,31
1916,Romaine,2: very neutral,0.691,47,0.309,21
1916,Toby,2: very neutral,0.676,46,0.324,22
1916,Laurel,1: most neutral,0.544,37,0.456,31
1916,Earlie,2: very neutral,0.364,24,0.636,42
1916,Luverne,1: most neutral,0.556,35,0.444,28
1916,Jodie,2: very neutral,0.344,21,0.656,40
1916,Ozie,2: very neutral,0.661,39,0.339,20
1916,Stacy,2: very neutral,0.339,20,0.661,39
1916,Ezell,2: very neutral,0.364,20,0.636,35
1916,Courtney,2: very neutral,0.333,18,0.667,36
