year,name,category,ratio_f,number_f,ratio_m,number_m
1902,Willie,1: most neutral,0.406,1071,0.594,1565
1902,Johnnie,1: most neutral,0.411,154,0.589,221
1902,Jimmie,1: most neutral,0.431,93,0.569,123
1902,Merle,2: very neutral,0.659,112,0.341,58
1902,Tommie,1: most neutral,0.422,49,0.578,67
1902,Alva,1: most neutral,0.474,54,0.526,60
1902,Gene,2: very neutral,0.379,25,0.621,41
1902,Theo,1: most neutral,0.593,35,0.407,24
1902,Freddie,2: very neutral,0.333,19,0.667,38
1902,Odell,2: very neutral,0.388,19,0.612,30
1902,Sammie,1: most neutral,0.447,17,0.553,21
1902,Ivory,1: most neutral,0.472,17,0.528,19
1902,Dell,2: very neutral,0.639,23,0.361,13
1902,Lacy,2: very neutral,0.353,12,0.647,22
1902,Golden,1: most neutral,0.576,19,0.424,14
1902,Augustine,1: most neutral,0.576,19,0.424,14
1902,Verne,2: very neutral,0.355,11,0.645,20
1902,Arlie,1: most neutral,0.467,14,0.533,16
1902,Otha,2: very neutral,0.367,11,0.633,19
1902,Beverly,1: most neutral,0.5,12,0.5,12
1902,Unknown,2: very neutral,0.304,7,0.696,16
1902,Jule,1: most neutral,0.591,13,0.409,9
1902,Jonnie,1: most neutral,0.429,9,0.571,12
1902,Rene,1: most neutral,0.45,9,0.55,11
1902,Oral,1: most neutral,0.421,8,0.579,11
1902,Valentine,2: very neutral,0.368,7,0.632,12
1902,Lupe,1: most neutral,0.579,11,0.421,8
1902,Ozie,1: most neutral,0.579,11,0.421,8
1902,Rossie,2: very neutral,0.684,13,0.316,6
1902,Lorenza,1: most neutral,0.556,10,0.444,8
1902,Mannie,1: most neutral,0.556,10,0.444,8
1902,Obie,2: very neutral,0.353,6,0.647,11
1902,Santos,1: most neutral,0.412,7,0.588,10
1902,Meredith,1: most neutral,0.471,8,0.529,9
1902,Earlie,1: most neutral,0.412,7,0.588,10
1902,Laurel,2: very neutral,0.625,10,0.375,6
1902,Elza,2: very neutral,0.312,5,0.688,11
1902,Burnice,2: very neutral,0.625,10,0.375,6
1902,Dana,2: very neutral,0.4,6,0.6,9
1902,Tollie,1: most neutral,0.467,7,0.533,8
1902,Vernal,2: very neutral,0.667,10,0.333,5
1902,Cruz,2: very neutral,0.667,10,0.333,5
1902,Onnie,2: very neutral,0.667,10,0.333,5
1902,Olie,1: most neutral,0.5,7,0.5,7
1902,Tracy,1: most neutral,0.571,8,0.429,6
1902,Lavern,2: very neutral,0.643,9,0.357,5
1902,Laurie,2: very neutral,0.643,9,0.357,5
1902,Gennie,2: very neutral,0.643,9,0.357,5
1902,Quincy,2: very neutral,0.357,5,0.643,9
1902,Love,2: very neutral,0.357,5,0.643,9
