year,name,category,ratio_f,number_f,ratio_m,number_m
1990,Taylor,1: most neutral,0.525,7260,0.475,6578
1990,Casey,1: most neutral,0.441,3261,0.559,4132
1990,Angel,1: most neutral,0.409,1662,0.591,2406
1990,Dominique,1: most neutral,0.567,1946,0.433,1485
1990,Devon,2: very neutral,0.326,996,0.674,2058
1990,Jessie,1: most neutral,0.471,1117,0.529,1255
1990,Jaime,2: very neutral,0.381,882,0.619,1435
1990,Kendall,1: most neutral,0.425,642,0.575,867
1990,Ashton,1: most neutral,0.566,832,0.434,637
1990,Infant,1: most neutral,0.494,582,0.506,596
1990,Kerry,1: most neutral,0.58,556,0.42,402
1990,Skylar,1: most neutral,0.483,418,0.517,448
1990,Noel,2: very neutral,0.302,255,0.698,588
1990,Blair,2: very neutral,0.622,501,0.378,304
1990,Ali,1: most neutral,0.412,308,0.588,439
1990,Loren,2: very neutral,0.64,463,0.36,261
1990,Jackie,2: very neutral,0.635,457,0.365,263
1990,Devan,1: most neutral,0.453,321,0.547,387
1990,Paris,2: very neutral,0.652,439,0.348,234
1990,Kristian,1: most neutral,0.531,356,0.469,315
1990,Avery,2: very neutral,0.392,250,0.608,388
1990,Jean,1: most neutral,0.426,265,0.574,357
1990,Sidney,2: very neutral,0.36,207,0.64,368
1990,Stevie,2: very neutral,0.681,343,0.319,161
1990,Baby,1: most neutral,0.456,227,0.544,271
1990,Shea,1: most neutral,0.508,228,0.492,221
1990,Harley,2: very neutral,0.348,156,0.652,292
1990,Dominque,1: most neutral,0.516,211,0.484,198
1990,Jody,1: most neutral,0.468,188,0.532,214
1990,Unknown,1: most neutral,0.458,162,0.542,192
1990,Kirby,1: most neutral,0.492,162,0.508,167
1990,Marion,1: most neutral,0.55,166,0.45,136
1990,Jourdan,2: very neutral,0.67,181,0.33,89
1990,Codi,1: most neutral,0.586,150,0.414,106
1990,Kendal,1: most neutral,0.464,117,0.536,135
1990,Shay,1: most neutral,0.522,129,0.478,118
1990,Carey,1: most neutral,0.405,96,0.595,141
1990,Devyn,2: very neutral,0.7,163,0.3,70
1990,Jorden,2: very neutral,0.386,88,0.614,140
1990,Sage,1: most neutral,0.525,115,0.475,104
1990,London,1: most neutral,0.541,113,0.459,96
1990,Codie,1: most neutral,0.411,85,0.589,122
1990,Sunny,1: most neutral,0.538,105,0.462,90
1990,Channing,2: very neutral,0.353,65,0.647,119
1990,Peyton,2: very neutral,0.339,62,0.661,121
1990,Ivory,2: very neutral,0.678,124,0.322,59
1990,Montana,1: most neutral,0.551,97,0.449,79
1990,Shae,1: most neutral,0.583,98,0.417,70
1990,Torey,2: very neutral,0.313,52,0.687,114
1990,Sky,2: very neutral,0.626,92,0.374,55
